ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|101|9.587|10.302|10.918|10.219|2.809|9.212|0.261
strcmp (LI-PaRAD)|102|7.627|7.721|7.78|7.71|0.563|12.322|0.07
strcmp (GNU libc 2.34)|102|6.997|7.0|7.21|7.009|0.517|13.554|0.069
strcmp (Arm OR 23.01)|102|9.613|10.285|10.635|10.197|2.874|9.323|0.272
strcmp (LI-PaRAD)|103|7.476|7.767|7.877|7.735|1.321|12.404|0.166
strcmp (GNU libc 2.34)|103|6.973|6.975|6.98|6.975|0.019|13.752|0.003
strcmp (Arm OR 23.01)|103|9.736|10.333|10.829|10.242|2.626|9.372|0.249
strcmp (LI-PaRAD)|104|7.839|7.897|7.925|7.894|0.121|12.27|0.015
strcmp (GNU libc 2.34)|104|7.999|8.018|8.024|8.018|0.032|12.08|0.004
strcmp (Arm OR 23.01)|104|9.945|10.677|11.072|10.564|2.846|9.176|0.265
strcmp (LI-PaRAD)|105|7.761|7.897|7.915|7.894|0.194|12.388|0.024
strcmp (GNU libc 2.34)|105|8.011|8.019|8.023|8.019|0.021|12.195|0.003
strcmp (Arm OR 23.01)|105|10.013|10.471|11.062|10.476|2.774|9.342|0.259
strcmp (LI-PaRAD)|106|7.825|7.896|7.919|7.893|0.167|12.508|0.021
strcmp (GNU libc 2.34)|106|8.005|8.018|8.027|8.018|0.03|12.313|0.004
strcmp (Arm OR 23.01)|106|10.04|10.528|11.29|10.556|3.052|9.361|0.285
strcmp (LI-PaRAD)|107|7.823|7.897|7.912|7.893|0.162|12.626|0.021
strcmp (GNU libc 2.34)|107|8.012|8.018|8.025|8.018|0.023|12.428|0.003
strcmp (Arm OR 23.01)|107|9.981|10.639|11.164|10.541|2.817|9.461|0.269
strcmp (LI-PaRAD)|108|7.851|7.897|7.911|7.894|0.107|12.742|0.014
strcmp (GNU libc 2.34)|108|8.015|8.019|8.024|8.019|0.019|12.543|0.002
strcmp (Arm OR 23.01)|108|9.943|10.601|11.23|10.536|2.899|9.555|0.278
strcmp (LI-PaRAD)|109|7.86|7.897|7.903|7.894|0.099|12.859|0.013
strcmp (GNU libc 2.34)|109|8.011|8.018|8.023|8.018|0.022|12.66|0.003
strcmp (Arm OR 23.01)|109|10.0|10.514|11.358|10.523|3.154|9.656|0.302
strcmp (LI-PaRAD)|110|7.85|7.897|7.917|7.894|0.128|12.977|0.017
strcmp (GNU libc 2.34)|110|8.015|8.018|8.022|8.018|0.017|12.777|0.002
strcmp (Arm OR 23.01)|110|9.921|10.559|10.98|10.509|2.738|9.755|0.27
strcmp (LI-PaRAD)|111|7.855|7.897|7.923|7.895|0.118|13.094|0.015
strcmp (GNU libc 2.34)|111|8.009|8.019|8.024|8.019|0.025|12.892|0.003
strcmp (Arm OR 23.01)|111|10.022|10.621|11.147|10.527|2.893|9.828|0.286
strcmp (LI-PaRAD)|112|8.809|8.958|9.393|8.964|0.815|11.637|0.093
strcmp (GNU libc 2.34)|112|8.575|8.578|8.582|8.578|0.015|12.159|0.002
strcmp (Arm OR 23.01)|112|11.15|11.84|12.527|11.86|3.203|8.804|0.282
strcmp (LI-PaRAD)|113|8.822|8.959|9.271|8.979|0.871|11.722|0.101
strcmp (GNU libc 2.34)|113|8.576|8.579|8.584|8.579|0.019|12.267|0.002
strcmp (Arm OR 23.01)|113|11.13|11.909|12.535|11.881|3.032|8.866|0.269
strcmp (LI-PaRAD)|114|8.813|8.958|9.36|8.969|0.895|11.839|0.103
strcmp (GNU libc 2.34)|114|8.563|8.579|8.583|8.579|0.028|12.376|0.003
strcmp (Arm OR 23.01)|114|11.188|11.816|12.516|11.828|2.966|8.984|0.266
strcmp (LI-PaRAD)|115|8.837|8.959|9.32|8.982|0.872|11.926|0.103
strcmp (GNU libc 2.34)|115|8.576|8.579|8.586|8.579|0.02|12.484|0.003
strcmp (Arm OR 23.01)|115|11.254|11.789|12.619|11.843|3.126|9.052|0.281
strcmp (LI-PaRAD)|116|8.806|8.959|9.485|8.993|1.262|12.015|0.148
strcmp (GNU libc 2.34)|116|8.558|8.579|8.584|8.578|0.031|12.594|0.004
strcmp (Arm OR 23.01)|116|11.158|11.826|12.508|11.815|3.159|9.153|0.288
strcmp (LI-PaRAD)|117|8.906|8.96|9.335|8.987|0.959|12.125|0.113
strcmp (GNU libc 2.34)|117|8.556|8.579|8.585|8.579|0.038|12.701|0.005
strcmp (Arm OR 23.01)|117|11.164|11.725|12.506|11.747|3.256|9.286|0.299
strcmp (LI-PaRAD)|118|8.817|8.959|9.235|8.97|0.862|12.253|0.104
strcmp (GNU libc 2.34)|118|8.575|8.579|8.584|8.579|0.018|12.81|0.002
strcmp (Arm OR 23.01)|118|11.175|11.859|12.534|11.859|3.157|9.276|0.293
strcmp (LI-PaRAD)|119|8.823|8.959|9.288|8.974|0.822|12.351|0.1
strcmp (GNU libc 2.34)|119|8.576|8.579|8.584|8.579|0.017|12.919|0.002
strcmp (Arm OR 23.01)|119|11.257|11.768|12.572|11.803|3.096|9.398|0.289
strcmp (LI-PaRAD)|120|8.733|8.957|9.185|8.949|0.838|12.489|0.104
strcmp (GNU libc 2.34)|120|8.521|8.524|8.676|8.527|0.251|13.107|0.032
strcmp (Arm OR 23.01)|120|11.042|11.587|12.126|11.597|2.631|9.644|0.254
strcmp (LI-PaRAD)|121|8.73|8.833|9.082|8.836|0.632|12.754|0.08
strcmp (GNU libc 2.34)|121|8.546|8.548|8.781|8.559|0.483|13.167|0.062
strcmp (Arm OR 23.01)|121|10.816|11.648|12.013|11.553|2.497|9.761|0.248
strcmp (LI-PaRAD)|122|8.767|8.942|9.151|8.929|0.611|12.726|0.078
strcmp (GNU libc 2.34)|122|8.52|8.524|8.652|8.526|0.168|13.327|0.022
strcmp (Arm OR 23.01)|122|11.051|11.558|12.095|11.557|2.582|9.838|0.254
strcmp (LI-PaRAD)|123|8.734|8.829|9.097|8.837|0.656|12.963|0.084
strcmp (GNU libc 2.34)|123|8.546|8.55|8.772|8.554|0.34|13.392|0.044
strcmp (Arm OR 23.01)|123|10.808|11.592|11.998|11.541|2.787|9.934|0.281
strcmp (LI-PaRAD)|124|8.771|8.945|9.11|8.934|0.609|12.926|0.079
strcmp (GNU libc 2.34)|124|8.522|8.525|8.53|8.525|0.019|13.546|0.003
strcmp (Arm OR 23.01)|124|10.886|11.497|12.102|11.503|2.937|10.048|0.295
strcmp (LI-PaRAD)|125|8.73|8.838|9.238|8.841|0.802|13.168|0.104
strcmp (GNU libc 2.34)|125|8.546|8.55|8.555|8.55|0.018|13.617|0.002
strcmp (Arm OR 23.01)|125|10.841|11.674|12.026|11.563|2.926|10.077|0.3
strcmp (LI-PaRAD)|126|8.783|8.957|9.336|8.951|0.82|13.111|0.106
strcmp (GNU libc 2.34)|126|8.521|8.524|8.617|8.527|0.164|13.762|0.022
strcmp (Arm OR 23.01)|126|11.062|11.778|12.143|11.722|2.481|10.017|0.252
strcmp (LI-PaRAD)|127|8.732|8.85|9.031|8.841|0.552|13.379|0.074
strcmp (GNU libc 2.34)|127|8.546|8.55|8.711|8.552|0.191|13.831|0.026
strcmp (Arm OR 23.01)|127|10.807|11.607|12.026|11.527|3.044|10.271|0.317
strcmp (LI-PaRAD)|128|9.422|9.967|10.188|9.95|1.468|11.983|0.178
strcmp (GNU libc 2.34)|128|9.052|9.056|9.218|9.058|0.181|13.161|0.023
strcmp (Arm OR 23.01)|128|12.532|13.099|13.368|13.054|1.279|9.133|0.118
