        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcpy (Arm OR 23.01) |          51 |          2.612 |          2.617 |          2.804 |          2.622 |          1.016 |         18.117 |          0.174 |
             memcpy (LI-PaRAD) |          51 |          2.694 |          2.697 |          2.703 |          2.697 |          0.078 |         17.612 |          0.014 |      -2.78%
         memcpy (Arm OR 23.01) |          52 |          2.666 |          2.671 |          2.695 |          2.671 |          0.122 |         18.134 |          0.022 |
             memcpy (LI-PaRAD) |          52 |          2.695 |          2.697 |          2.892 |          2.699 |          0.723 |         17.946 |          0.121 |      -1.04%
         memcpy (Arm OR 23.01) |          53 |          2.612 |          2.617 |          2.707 |          2.619 |          0.489 |         18.848 |          0.090 |
             memcpy (LI-PaRAD) |          53 |          2.694 |          2.697 |          2.701 |          2.697 |          0.073 |         18.304 |          0.013 |      -2.89%
         memcpy (Arm OR 23.01) |          54 |          2.667 |          2.671 |          2.678 |          2.671 |          0.099 |         18.829 |          0.019 |
             memcpy (LI-PaRAD) |          54 |          2.695 |          2.697 |          2.879 |          2.699 |          0.675 |         18.637 |          0.118 |      -1.02%
         memcpy (Arm OR 23.01) |          55 |          2.612 |          2.617 |          2.632 |          2.618 |          0.191 |         19.566 |          0.037 |
             memcpy (LI-PaRAD) |          55 |          2.695 |          2.696 |          2.702 |          2.697 |          0.074 |         18.994 |          0.014 |      -2.92%
         memcpy (Arm OR 23.01) |          56 |          2.737 |          2.748 |          2.778 |          2.750 |          0.389 |         18.962 |          0.073 |
             memcpy (LI-PaRAD) |          56 |          2.694 |          2.698 |          2.889 |          2.699 |          0.712 |         19.326 |          0.129 |      +1.92%
         memcpy (Arm OR 23.01) |          57 |          2.551 |          2.571 |          2.583 |          2.570 |          0.204 |         20.657 |          0.042 |
             memcpy (LI-PaRAD) |          57 |          2.694 |          2.697 |          2.702 |          2.697 |          0.077 |         19.685 |          0.015 |      -4.71%
         memcpy (Arm OR 23.01) |          58 |          2.722 |          2.747 |          2.785 |          2.751 |          0.576 |         19.634 |          0.113 |
             memcpy (LI-PaRAD) |          58 |          2.695 |          2.697 |          2.884 |          2.699 |          0.696 |         20.018 |          0.130 |      +1.95%
         memcpy (Arm OR 23.01) |          59 |          2.561 |          2.571 |          2.582 |          2.571 |          0.151 |         21.369 |          0.032 |
             memcpy (LI-PaRAD) |          59 |          2.695 |          2.697 |          2.701 |          2.697 |          0.067 |         20.376 |          0.014 |      -4.65%
         memcpy (Arm OR 23.01) |          60 |          2.738 |          2.757 |          2.951 |          2.766 |          1.001 |         20.201 |          0.197 |
             memcpy (LI-PaRAD) |          60 |          2.695 |          2.697 |          2.701 |          2.697 |          0.071 |         20.721 |          0.015 |      +2.58%
         memcpy (Arm OR 23.01) |          61 |          2.551 |          2.571 |          2.583 |          2.570 |          0.207 |         22.104 |          0.046 |
             memcpy (LI-PaRAD) |          61 |          2.694 |          2.696 |          2.701 |          2.697 |          0.074 |         21.067 |          0.016 |      -4.69%
         memcpy (Arm OR 23.01) |          62 |          2.726 |          2.755 |          2.948 |          2.757 |          0.861 |         20.946 |          0.173 |
             memcpy (LI-PaRAD) |          62 |          2.694 |          2.697 |          2.701 |          2.697 |          0.070 |         21.412 |          0.015 |      +2.23%
         memcpy (Arm OR 23.01) |          63 |          2.562 |          2.571 |          2.605 |          2.572 |          0.212 |         22.816 |          0.048 |
             memcpy (LI-PaRAD) |          63 |          2.694 |          2.697 |          2.701 |          2.697 |          0.070 |         21.757 |          0.015 |      -4.64%
         memcpy (Arm OR 23.01) |          64 |          2.724 |          2.731 |          2.919 |          2.734 |          0.715 |         21.800 |          0.147 |
             memcpy (LI-PaRAD) |          64 |          2.771 |          2.779 |          2.867 |          2.794 |          0.966 |         21.333 |          0.204 |      -2.15%
         memcpy (Arm OR 23.01) |          65 |          3.964 |          4.046 |          4.092 |          4.039 |          0.702 |         14.989 |          0.106 |
             memcpy (LI-PaRAD) |          65 |          4.263 |          5.365 |          5.397 |          5.138 |          6.971 |         11.844 |          0.904 |     -21.39%
         memcpy (Arm OR 23.01) |          66 |          3.691 |          3.741 |          3.909 |          3.745 |          0.812 |         16.416 |          0.132 |
             memcpy (LI-PaRAD) |          66 |          3.464 |          3.467 |          3.660 |          3.469 |          0.557 |         17.719 |          0.094 |      +7.94%
         memcpy (Arm OR 23.01) |          67 |          3.964 |          4.006 |          4.094 |          4.020 |          0.914 |         15.525 |          0.141 |
             memcpy (LI-PaRAD) |          67 |          3.465 |          5.320 |          5.571 |          5.028 |          9.881 |         12.557 |          1.502 |     -20.05%
         memcpy (Arm OR 23.01) |          68 |          3.762 |          3.864 |          4.021 |          3.865 |          1.019 |         16.388 |          0.166 |
             memcpy (LI-PaRAD) |          68 |          3.464 |          3.467 |          3.472 |          3.467 |          0.052 |         18.265 |          0.010 |     +11.47%
         memcpy (Arm OR 23.01) |          69 |          3.925 |          3.981 |          4.154 |          3.979 |          0.591 |         16.150 |          0.093 |
             memcpy (LI-PaRAD) |          69 |          3.464 |          5.249 |          5.396 |          5.059 |          8.060 |         12.795 |          1.184 |     -21.35%
         memcpy (Arm OR 23.01) |          70 |          3.680 |          3.852 |          4.057 |          3.863 |          1.945 |         16.882 |          0.326 |
             memcpy (LI-PaRAD) |          70 |          3.464 |          3.467 |          3.470 |          3.467 |          0.054 |         18.803 |          0.010 |     +11.42%
         memcpy (Arm OR 23.01) |          71 |          3.942 |          3.983 |          4.005 |          3.980 |          0.360 |         16.614 |          0.060 |
             memcpy (LI-PaRAD) |          71 |          4.176 |          5.372 |          5.580 |          5.119 |          7.231 |         12.990 |          1.019 |     -22.25%
         memcpy (Arm OR 23.01) |          72 |          3.907 |          3.937 |          3.997 |          3.938 |          0.473 |         17.028 |          0.080 |
             memcpy (LI-PaRAD) |          72 |          3.464 |          3.467 |          3.654 |          3.469 |          0.540 |         19.330 |          0.099 |     +13.52%
