ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (Arm OR 23.01)|55|1.935|2.041|18.091|4.097|131.541|22.342|7.622
memcpy (GNU libc 2.39)|55|1.925|2.619|18.904|4.994|119.672|18.632|7.487
memcpy (LI-PaRAD)|56|2.502|2.504|18.537|5.004|115.763|17.952|6.581
memcpy (Arm OR 23.01)|56|1.923|2.213|18.307|4.204|127.615|21.569|7.37
memcpy (GNU libc 2.39)|56|1.862|2.009|18.329|4.105|131.648|22.763|7.849
memcpy (LI-PaRAD)|57|2.502|2.504|18.55|4.961|115.188|18.307|6.69
memcpy (Arm OR 23.01)|57|1.923|2.023|18.184|4.075|132.49|23.421|7.963
memcpy (GNU libc 2.39)|57|1.931|2.581|30.33|4.972|122.526|19.247|7.625
memcpy (LI-PaRAD)|58|2.502|2.504|18.637|5.045|116.436|18.583|6.834
memcpy (Arm OR 23.01)|58|1.931|2.177|18.417|4.396|126.053|21.822|7.781
memcpy (GNU libc 2.39)|58|1.865|2.104|18.38|4.171|129.866|22.907|7.889
memcpy (LI-PaRAD)|59|2.502|2.504|18.685|5.042|116.55|18.931|6.961
memcpy (Arm OR 23.01)|59|1.925|2.008|18.135|3.911|133.476|24.552|7.978
memcpy (GNU libc 2.39)|59|1.931|2.718|22.727|4.909|120.553|19.907|7.846
memcpy (LI-PaRAD)|60|2.502|2.504|18.642|5.041|116.554|19.256|7.08
memcpy (Arm OR 23.01)|60|1.923|2.165|18.317|4.347|127.838|23.122|8.233
memcpy (GNU libc 2.39)|60|1.886|2.088|18.34|4.151|129.577|23.77|8.204
memcpy (LI-PaRAD)|61|2.503|2.504|18.548|5.045|116.361|19.531|7.183
memcpy (Arm OR 23.01)|61|1.926|2.023|18.427|4.038|131.769|25.089|8.506
memcpy (GNU libc 2.39)|61|1.931|2.717|18.913|4.933|116.861|20.072|7.933
memcpy (LI-PaRAD)|62|2.502|2.504|18.561|5.046|116.366|19.851|7.301
memcpy (Arm OR 23.01)|62|1.931|2.335|18.42|4.455|124.279|22.698|8.062
memcpy (GNU libc 2.39)|62|1.87|2.131|18.396|4.187|128.253|24.104|8.279
memcpy (LI-PaRAD)|63|2.503|2.505|18.542|5.006|115.695|20.175|7.397
memcpy (Arm OR 23.01)|63|1.923|2.045|18.412|4.103|131.615|25.572|8.741
memcpy (GNU libc 2.39)|63|1.931|2.508|18.986|4.954|120.308|21.578|8.6
memcpy (LI-PaRAD)|64|2.502|2.504|18.513|5.001|115.883|20.548|7.532
memcpy (Arm OR 23.01)|64|1.974|2.312|22.316|4.487|123.277|22.724|7.81
memcpy (GNU libc 2.39)|64|2.31|2.408|18.508|4.778|119.887|21.655|7.746
memcpy (LI-PaRAD)|65|4.1|4.174|20.301|8.3|84.678|11.531|5.063
memcpy (Arm OR 23.01)|65|2.606|2.773|18.87|5.587|110.212|18.78|7.292
memcpy (GNU libc 2.39)|65|2.715|2.821|18.888|5.498|109.475|18.503|6.918
memcpy (LI-PaRAD)|66|3.079|3.086|19.234|6.083|102.151|16.654|6.491
memcpy (Arm OR 23.01)|66|2.505|2.633|18.888|5.321|113.518|20.107|7.634
memcpy (GNU libc 2.39)|66|2.555|2.616|18.686|5.147|114.192|20.349|7.44
memcpy (LI-PaRAD)|67|4.1|4.174|20.808|8.294|84.807|11.908|5.23
memcpy (Arm OR 23.01)|67|2.6|2.743|18.88|5.571|110.37|19.438|7.546
memcpy (GNU libc 2.39)|67|2.72|2.812|18.91|5.502|109.281|19.034|7.122
memcpy (LI-PaRAD)|68|3.079|3.111|19.249|6.281|102.09|16.988|6.835
memcpy (Arm OR 23.01)|68|2.525|2.606|18.763|5.302|113.868|20.848|7.91
memcpy (GNU libc 2.39)|68|2.432|2.558|18.685|5.108|115.163|21.329|7.877
memcpy (LI-PaRAD)|69|4.1|4.162|20.365|8.432|84.477|12.2|5.478
memcpy (Arm OR 23.01)|69|2.604|2.755|18.88|5.387|110.144|20.131|7.55
memcpy (GNU libc 2.39)|69|2.714|2.813|18.897|5.627|108.103|19.395|7.476
memcpy (LI-PaRAD)|70|3.08|3.087|19.248|6.273|102.188|17.526|7.054
memcpy (Arm OR 23.01)|70|2.507|2.636|18.789|5.162|114.285|21.547|7.903
memcpy (GNU libc 2.39)|70|2.556|2.624|18.923|5.314|113.467|21.332|8.08
memcpy (LI-PaRAD)|71|4.099|4.185|20.532|8.209|84.248|12.64|5.511
memcpy (Arm OR 23.01)|71|2.604|2.738|18.95|5.381|110.291|20.764|7.791
memcpy (GNU libc 2.39)|71|2.717|2.809|19.025|5.654|109.086|20.066|7.754
memcpy (LI-PaRAD)|72|3.08|3.088|23.119|6.125|103.114|18.165|7.097
memcpy (Arm OR 23.01)|72|2.428|2.641|18.968|5.468|112.682|21.746|8.519
memcpy (GNU libc 2.39)|72|2.355|2.64|22.522|5.169|115.417|22.303|8.21
memcpy (LI-PaRAD)|73|3.079|3.088|19.358|6.203|101.623|18.267|7.301
memcpy (Arm OR 23.01)|73|2.677|2.69|19.086|5.526|110.189|21.277|8.246
memcpy (GNU libc 2.39)|73|2.406|2.437|18.843|5.046|116.711|23.506|8.763
memcpy (LI-PaRAD)|74|3.079|3.086|19.186|6.275|102.056|18.502|7.447
memcpy (Arm OR 23.01)|74|2.425|2.749|18.847|5.249|109.751|22.037|8.282
memcpy (GNU libc 2.39)|74|2.419|2.661|18.739|5.317|113.04|22.472|8.531
