ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (LI-PaRAD)|74|7.811|23.814|28.405|16.517|48.646|5.492|2.744
strrchr (Arm OR 23.01)|74|13.581|29.87|29.877|27.749|19.356|2.655|0.897
strrchr (GNU libc 2.39)|74|4.718|4.728|20.751|9.486|77.448|11.222|5.161
strrchr (LI-PaRAD)|75|7.814|23.81|24.41|16.495|48.61|5.579|2.795
strrchr (Arm OR 23.01)|75|13.373|29.87|33.776|27.603|20.247|2.72|0.948
strrchr (GNU libc 2.39)|75|4.719|4.728|20.967|9.482|77.543|11.389|5.24
strrchr (LI-PaRAD)|76|7.82|23.719|24.409|16.46|48.599|5.665|2.837
strrchr (Arm OR 23.01)|76|13.37|29.869|33.873|27.587|20.308|2.759|0.961
strrchr (GNU libc 2.39)|76|4.718|4.727|20.934|9.48|77.543|11.544|5.311
strrchr (LI-PaRAD)|77|7.717|23.813|24.408|16.398|48.656|5.759|2.881
strrchr (Arm OR 23.01)|77|13.58|29.869|29.878|27.563|20.118|2.794|0.967
strrchr (GNU libc 2.39)|77|4.719|4.726|21.008|9.484|77.522|11.689|5.377
strrchr (LI-PaRAD)|78|7.469|23.893|24.406|16.474|48.65|5.814|2.917
strrchr (Arm OR 23.01)|78|13.367|29.869|45.871|27.685|21.16|2.828|0.995
strrchr (GNU libc 2.39)|78|4.719|4.727|20.909|9.482|77.541|11.845|5.45
strrchr (LI-PaRAD)|79|7.712|23.714|28.1|16.297|49.393|5.969|2.978
strrchr (Arm OR 23.01)|79|13.285|29.869|33.868|27.6|20.305|2.867|1.004
strrchr (GNU libc 2.39)|79|4.718|4.727|20.791|9.446|77.238|11.989|5.497
strrchr (LI-PaRAD)|80|7.548|23.538|24.403|16.39|48.713|5.998|3.013
strrchr (Arm OR 23.01)|80|13.37|29.87|29.877|27.488|20.206|2.912|1.007
strrchr (GNU libc 2.39)|80|5.379|5.385|21.394|10.77|70.564|10.354|4.918
strrchr (LI-PaRAD)|81|7.759|23.624|24.407|16.275|48.976|6.098|3.019
strrchr (Arm OR 23.01)|81|13.479|29.87|29.876|27.572|20.187|2.94|1.023
strrchr (GNU libc 2.39)|81|5.377|5.387|21.415|10.771|70.561|10.482|4.979
strrchr (LI-PaRAD)|82|7.974|23.777|24.407|16.451|48.47|6.105|3.049
strrchr (Arm OR 23.01)|82|13.581|29.869|29.877|27.565|20.253|2.98|1.043
strrchr (GNU libc 2.39)|82|5.375|5.386|21.396|10.771|70.559|10.612|5.041
strrchr (LI-PaRAD)|83|7.848|23.889|24.411|16.499|48.552|6.168|3.086
strrchr (Arm OR 23.01)|83|13.294|29.869|29.895|27.564|20.222|3.015|1.053
strrchr (GNU libc 2.39)|83|5.377|5.386|21.399|10.771|70.556|10.74|5.102
strrchr (LI-PaRAD)|84|7.72|23.723|24.41|16.266|49.298|6.355|3.17
strrchr (Arm OR 23.01)|84|13.586|29.87|29.879|27.758|19.391|3.014|1.021
strrchr (GNU libc 2.39)|84|5.38|5.386|21.402|10.772|70.548|10.868|5.162
strrchr (LI-PaRAD)|85|7.831|23.762|24.41|16.465|48.642|6.337|3.176
strrchr (Arm OR 23.01)|85|13.58|29.87|45.879|27.689|21.15|3.081|1.082
strrchr (GNU libc 2.39)|85|5.379|5.387|21.415|10.772|70.548|10.998|5.223
strrchr (LI-PaRAD)|86|7.721|23.57|24.407|16.38|48.725|6.449|3.235
strrchr (Arm OR 23.01)|86|13.577|29.869|29.875|27.573|20.164|3.121|1.084
strrchr (GNU libc 2.39)|86|5.378|5.386|21.4|10.771|70.56|11.129|5.287
strrchr (LI-PaRAD)|87|7.783|23.683|24.41|16.398|48.55|6.505|3.255
strrchr (Arm OR 23.01)|87|13.577|29.868|29.879|27.401|20.882|3.191|1.131
strrchr (GNU libc 2.39)|87|5.378|5.386|33.383|10.89|72.148|11.245|5.368
strrchr (LI-PaRAD)|88|7.317|7.709|23.883|14.881|53.828|7.515|3.768
strrchr (Arm OR 23.01)|88|14.046|30.336|31.155|28.766|16.874|3.002|0.916
strrchr (GNU libc 2.39)|88|5.379|5.385|21.406|10.771|70.556|11.388|5.409
strrchr (LI-PaRAD)|89|7.317|7.722|23.722|14.876|53.962|7.616|3.828
strrchr (Arm OR 23.01)|89|14.137|30.324|38.307|28.871|16.903|3.022|0.909
strrchr (GNU libc 2.39)|89|5.378|5.386|21.413|10.771|70.56|11.518|5.471
strrchr (LI-PaRAD)|90|7.317|7.594|23.868|14.857|53.902|7.705|3.867
