        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         strcmp (Arm OR 23.01) |          34 |          9.627 |          9.996 |         10.361 |          9.980 |          1.631 |          3.174 |          0.052 |
             strcmp (LI-PaRAD) |          34 |          6.159 |          6.163 |          6.170 |          6.164 |          0.029 |          5.137 |          0.002 |     +61.92%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          35 |          9.627 |          9.636 |          9.993 |          9.705 |          0.963 |          3.359 |          0.032 |
             strcmp (LI-PaRAD) |          35 |          6.159 |          6.164 |          6.169 |          6.164 |          0.030 |          5.288 |          0.002 |     +57.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          36 |          9.726 |          9.986 |         10.304 |          9.992 |          1.360 |          3.356 |          0.046 |
             strcmp (LI-PaRAD) |          36 |          6.159 |          6.164 |          6.169 |          6.164 |          0.027 |          5.440 |          0.001 |     +62.12%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          37 |          9.627 |          9.633 |         10.001 |          9.700 |          0.985 |          3.553 |          0.035 |
             strcmp (LI-PaRAD) |          37 |          6.159 |          6.163 |          6.169 |          6.164 |          0.028 |          5.591 |          0.002 |     +57.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          38 |          9.664 |          9.998 |         10.324 |          9.994 |          1.298 |          3.542 |          0.046 |
             strcmp (LI-PaRAD) |          38 |          6.160 |          6.164 |          6.186 |          6.164 |          0.045 |          5.742 |          0.003 |     +62.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          39 |          9.626 |          9.656 |         10.021 |          9.701 |          0.956 |          3.744 |          0.035 |
             strcmp (LI-PaRAD) |          39 |          6.159 |          6.164 |          6.167 |          6.164 |          0.026 |          5.893 |          0.002 |     +57.39%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          40 |          9.636 |          9.912 |         10.170 |          9.901 |          1.160 |          3.763 |          0.044 |
             strcmp (LI-PaRAD) |          40 |          6.161 |          6.224 |          6.335 |          6.228 |          0.698 |          5.982 |          0.042 |     +58.96%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          41 |          9.596 |          9.913 |         10.142 |          9.894 |          1.074 |          3.860 |          0.042 |
             strcmp (LI-PaRAD) |          41 |          6.160 |          6.214 |          6.340 |          6.222 |          0.731 |          6.138 |          0.045 |     +59.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          42 |          9.642 |          9.891 |         10.090 |          9.879 |          1.033 |          3.960 |          0.041 |
             strcmp (LI-PaRAD) |          42 |          6.162 |          6.224 |          6.335 |          6.223 |          0.678 |          6.286 |          0.043 |     +58.76%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          43 |          9.589 |          9.887 |         10.114 |          9.865 |          1.120 |          4.060 |          0.046 |
             strcmp (LI-PaRAD) |          43 |          6.163 |          6.222 |          6.339 |          6.226 |          0.662 |          6.432 |          0.042 |     +58.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          44 |          9.583 |          9.889 |         10.159 |          9.878 |          1.166 |          4.149 |          0.048 |
             strcmp (LI-PaRAD) |          44 |          6.161 |          6.222 |          6.340 |          6.223 |          0.764 |          6.586 |          0.050 |     +58.73%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         strcmp (Arm OR 23.01) |          45 |          9.626 |          9.888 |         10.122 |          9.884 |          1.050 |          4.241 |          0.044 |
