ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|28|6.308|6.515|22.631|12.945|60.92|2.871|1.419
strcmp (GNU libc 2.39)|28|4.313|4.331|20.343|8.608|82.681|4.755|2.108
strcmp (LI-PaRAD)|29|3.785|3.79|19.795|7.433|90.73|5.816|2.429
strcmp (Arm OR 23.01)|29|6.933|7.12|23.193|14.142|56.445|2.656|1.335
strcmp (GNU libc 2.39)|29|4.323|4.33|20.338|8.766|82.126|4.877|2.209
strcmp (LI-PaRAD)|30|3.784|3.791|20.213|7.676|89.238|5.844|2.502
strcmp (Arm OR 23.01)|30|6.311|6.521|22.6|12.944|60.919|3.076|1.521
strcmp (GNU libc 2.39)|30|4.321|4.33|20.346|8.766|82.13|5.045|2.285
strcmp (LI-PaRAD)|31|3.785|3.789|19.795|7.591|90.17|6.156|2.636
strcmp (Arm OR 23.01)|31|6.932|7.107|26.942|14.106|56.621|2.846|1.429
strcmp (GNU libc 2.39)|31|4.31|4.331|20.339|8.567|82.438|5.27|2.329
strcmp (LI-PaRAD)|32|6.162|6.2|22.235|12.36|63.348|3.479|1.702
strcmp (Arm OR 23.01)|32|9.633|25.896|26.413|20.036|38.811|1.829|0.891
strcmp (GNU libc 2.39)|32|5.046|5.06|21.069|10.207|73.188|4.438|2.1
strcmp (LI-PaRAD)|33|6.159|6.2|22.226|12.517|62.801|3.551|1.762
strcmp (Arm OR 23.01)|33|9.61|25.719|26.175|19.69|39.777|1.932|0.944
strcmp (GNU libc 2.39)|33|5.031|5.061|21.067|10.285|73.334|4.569|2.177
strcmp (LI-PaRAD)|34|6.163|6.199|22.219|12.318|63.227|3.7|1.805
strcmp (Arm OR 23.01)|34|9.631|25.865|26.358|19.985|39.075|1.953|0.953
strcmp (GNU libc 2.39)|34|5.043|5.061|21.075|10.129|73.867|4.752|2.224
strcmp (LI-PaRAD)|35|6.159|6.2|22.226|12.359|63.317|3.804|1.86
strcmp (Arm OR 23.01)|35|9.63|25.709|26.15|19.579|39.981|2.063|1.007
strcmp (GNU libc 2.39)|35|5.04|5.06|21.067|10.128|73.877|4.893|2.29
strcmp (LI-PaRAD)|36|6.16|6.2|22.232|12.356|63.37|3.916|1.916
strcmp (Arm OR 23.01)|36|9.684|25.879|41.992|20.099|40.172|2.066|1.013
strcmp (GNU libc 2.39)|36|5.041|5.06|21.068|10.127|73.887|5.034|2.356
strcmp (LI-PaRAD)|37|6.159|6.199|22.234|12.278|63.257|4.031|1.959
strcmp (Arm OR 23.01)|37|9.578|25.754|26.254|19.825|39.309|2.148|1.054
strcmp (GNU libc 2.39)|37|5.042|5.06|33.063|10.208|75.462|5.171|2.425
strcmp (LI-PaRAD)|38|6.162|6.202|22.23|12.359|63.331|4.13|2.02
strcmp (Arm OR 23.01)|38|9.636|25.831|26.319|19.896|39.171|2.194|1.072
strcmp (GNU libc 2.39)|38|5.04|5.061|21.085|10.128|73.879|5.313|2.486
strcmp (LI-PaRAD)|39|6.16|6.201|38.172|12.518|65.375|4.233|2.084
strcmp (Arm OR 23.01)|39|9.563|25.717|26.349|19.653|39.792|2.287|1.115
strcmp (GNU libc 2.39)|39|5.019|5.06|21.221|10.221|73.021|5.405|2.563
strcmp (LI-PaRAD)|40|6.225|6.337|34.276|12.707|63.393|4.233|2.091
strcmp (Arm OR 23.01)|40|9.523|25.701|26.022|19.551|39.796|2.354|1.14
strcmp (GNU libc 2.39)|40|5.756|5.773|21.792|11.355|67.235|4.786|2.266
strcmp (LI-PaRAD)|41|6.164|6.336|22.34|12.629|62.295|4.345|2.142
strcmp (Arm OR 23.01)|41|9.62|25.724|41.894|19.747|40.897|2.405|1.178
strcmp (GNU libc 2.39)|41|5.752|5.778|29.773|11.676|67.248|4.832|2.355
strcmp (LI-PaRAD)|42|6.162|6.336|22.346|12.621|62.288|4.453|2.196
strcmp (Arm OR 23.01)|42|9.467|25.695|26.112|19.544|39.838|2.474|1.2
strcmp (GNU libc 2.39)|42|5.756|5.772|21.785|11.591|66.489|4.959|2.409
strcmp (LI-PaRAD)|43|6.159|6.335|22.344|12.586|62.218|4.564|2.245
strcmp (Arm OR 23.01)|43|9.572|25.758|26.093|19.672|39.889|2.524|1.237
strcmp (GNU libc 2.39)|43|5.745|5.769|21.789|11.59|66.499|5.079|2.467
strcmp (LI-PaRAD)|44|6.18|6.337|22.345|12.58|62.199|4.671|2.298
strcmp (Arm OR 23.01)|44|9.586|25.745|26.107|19.661|39.916|2.585|1.268
strcmp (GNU libc 2.39)|44|5.76|5.771|21.779|11.55|66.346|5.2|2.518
strcmp (LI-PaRAD)|45|6.163|6.336|22.341|12.428|62.663|4.82|2.336
strcmp (Arm OR 23.01)|45|9.463|25.751|26.171|19.731|39.556|2.63|1.293
strcmp (GNU libc 2.39)|45|5.754|5.77|21.79|11.472|67.151|5.363|2.571
strcmp (LI-PaRAD)|46|6.209|6.337|22.345|12.592|62.127|4.875|2.395
strcmp (Arm OR 23.01)|46|9.505|25.771|26.116|19.792|39.333|2.676|1.314
strcmp (GNU libc 2.39)|46|5.745|5.77|21.783|11.63|66.626|5.428|2.644
