ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (Arm OR 23.01)|92|15.405|15.411|15.426|15.41|0.019|5.56|0.001
strchr (LI-PaRAD)|93|8.859|9.303|9.628|9.301|1.825|9.315|0.171
strchr (GNU libc 2.39)|93|5.238|5.243|5.256|5.243|0.05|16.52|0.008
strchr (Arm OR 23.01)|93|15.405|15.41|15.457|15.411|0.034|5.62|0.002
strchr (LI-PaRAD)|94|8.861|9.259|9.633|9.266|1.823|9.451|0.173
strchr (GNU libc 2.39)|94|5.237|5.243|5.255|5.243|0.049|16.696|0.008
strchr (Arm OR 23.01)|94|15.405|15.41|15.497|15.411|0.058|5.681|0.003
strchr (LI-PaRAD)|95|8.93|9.272|9.634|9.273|1.69|9.544|0.161
strchr (GNU libc 2.39)|95|5.237|5.243|5.257|5.244|0.055|16.873|0.009
strchr (Arm OR 23.01)|95|15.403|15.411|18.822|15.445|2.198|5.731|0.104
strchr (LI-PaRAD)|96|10.398|10.401|10.635|10.406|0.307|8.592|0.026
strchr (GNU libc 2.39)|96|5.973|5.977|5.989|5.977|0.035|14.959|0.005
strchr (Arm OR 23.01)|96|17.332|17.337|19.356|17.359|1.162|5.151|0.054
strchr (LI-PaRAD)|97|10.397|10.402|10.635|10.409|0.376|8.679|0.032
strchr (GNU libc 2.39)|97|5.974|5.977|5.988|5.977|0.031|15.114|0.005
strchr (Arm OR 23.01)|97|17.33|17.336|17.346|17.336|0.015|5.211|0.001
strchr (LI-PaRAD)|98|10.398|10.401|10.447|10.402|0.049|8.774|0.004
strchr (GNU libc 2.39)|98|5.974|5.977|5.996|5.977|0.041|15.27|0.006
strchr (Arm OR 23.01)|98|17.332|17.337|17.347|17.337|0.014|5.264|0.001
strchr (LI-PaRAD)|99|10.398|10.401|10.41|10.402|0.025|8.864|0.002
strchr (GNU libc 2.39)|99|5.973|5.977|5.986|5.976|0.031|15.427|0.005
strchr (Arm OR 23.01)|99|17.332|17.336|17.344|17.336|0.014|5.318|0.001
strchr (LI-PaRAD)|100|10.399|10.402|10.643|10.413|0.485|8.944|0.043
strchr (GNU libc 2.39)|100|5.973|5.978|5.987|5.978|0.033|15.58|0.005
strchr (Arm OR 23.01)|100|17.333|17.337|17.369|17.337|0.024|5.372|0.001
strchr (LI-PaRAD)|101|10.399|10.401|10.642|10.409|0.382|9.037|0.034
strchr (GNU libc 2.39)|101|5.973|5.977|5.987|5.977|0.031|15.738|0.005
strchr (Arm OR 23.01)|101|17.333|17.337|17.345|17.337|0.014|5.426|0.001
strchr (LI-PaRAD)|102|10.399|10.401|10.652|10.409|0.38|9.127|0.034
strchr (GNU libc 2.39)|102|5.973|5.978|5.983|5.978|0.028|15.892|0.004
strchr (Arm OR 23.01)|102|17.332|17.336|17.346|17.336|0.014|5.48|0.001
strchr (LI-PaRAD)|103|10.399|10.402|10.626|10.411|0.419|9.214|0.038
strchr (GNU libc 2.39)|103|5.973|5.977|5.99|5.977|0.043|16.049|0.007
strchr (Arm OR 23.01)|103|17.332|17.337|17.368|17.337|0.024|5.533|0.001
strchr (LI-PaRAD)|104|10.399|10.402|10.639|10.412|0.441|9.303|0.04
strchr (GNU libc 2.39)|104|5.969|5.973|5.98|5.973|0.03|16.216|0.005
strchr (Arm OR 23.01)|104|18.833|18.852|18.882|18.853|0.043|5.137|0.002
strchr (LI-PaRAD)|105|10.398|10.402|10.638|10.409|0.371|9.395|0.034
strchr (GNU libc 2.39)|105|5.968|5.973|5.982|5.972|0.038|16.373|0.006
strchr (Arm OR 23.01)|105|18.832|18.852|18.875|18.852|0.045|5.187|0.002
strchr (LI-PaRAD)|106|10.398|10.401|10.415|10.401|0.025|9.491|0.002
