ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strnlen (GNU libc 2.39)|28|3.038|3.051|19.057|6.021|103.202|7.202|2.813
strnlen (LI-PaRAD)|29|2.731|2.908|18.92|5.747|107.036|7.918|3.038
strnlen (Arm OR 23.01)|29|5.596|5.781|21.928|11.622|66.715|3.428|1.672
strnlen (GNU libc 2.39)|29|3.039|3.051|19.086|6.06|103.73|7.458|2.922
strnlen (LI-PaRAD)|30|2.802|2.908|18.924|5.909|106.302|8.1|3.204
strnlen (Arm OR 23.01)|30|5.577|5.781|21.929|11.474|67.189|3.577|1.716
strnlen (GNU libc 2.39)|30|3.039|3.049|19.089|6.218|103.112|7.642|3.084
strnlen (LI-PaRAD)|31|2.744|2.908|18.924|5.753|107.023|8.454|3.243
strnlen (Arm OR 23.01)|31|5.616|5.781|21.865|11.465|67.183|3.698|1.774
strnlen (GNU libc 2.39)|31|3.038|3.05|19.067|6.059|103.751|7.975|3.125
strnlen (LI-PaRAD)|32|3.079|3.083|19.094|5.935|103.724|8.223|3.118
strnlen (Arm OR 23.01)|32|6.2|6.356|22.363|12.792|61.737|3.355|1.677
strnlen (GNU libc 2.39)|32|3.039|3.052|19.085|6.022|103.168|8.226|3.212
strnlen (LI-PaRAD)|33|4.539|4.561|20.677|9.164|79.44|5.226|2.381
strnlen (Arm OR 23.01)|33|8.056|24.035|24.112|16.158|49.769|2.528|1.271
strnlen (GNU libc 2.39)|33|3.588|3.598|23.6|7.122|94.426|7.022|2.899
strnlen (LI-PaRAD)|34|4.544|4.57|20.608|9.165|79.374|5.381|2.45
strnlen (Arm OR 23.01)|34|8.035|24.055|24.096|16.155|49.776|2.606|1.31
strnlen (GNU libc 2.39)|34|3.591|3.598|19.61|7.202|92.806|7.171|3.022
strnlen (LI-PaRAD)|35|4.542|4.562|20.615|9.16|79.46|5.547|2.527
strnlen (Arm OR 23.01)|35|8.044|24.036|28.074|16.195|49.942|2.68|1.35
strnlen (GNU libc 2.39)|35|3.588|3.598|19.608|7.202|92.803|7.382|3.111
strnlen (LI-PaRAD)|36|4.535|4.578|20.58|9.162|79.382|5.699|2.595
strnlen (Arm OR 23.01)|36|8.048|24.056|24.101|16.157|49.773|2.758|1.387
strnlen (GNU libc 2.39)|36|3.592|3.597|19.607|7.201|92.803|7.593|3.2
strnlen (LI-PaRAD)|37|4.543|4.577|20.593|9.166|79.332|5.852|2.664
strnlen (Arm OR 23.01)|37|8.055|24.037|24.097|16.157|49.756|2.834|1.424
strnlen (GNU libc 2.39)|37|3.592|3.598|19.608|7.4|92.517|7.722|3.346
strnlen (LI-PaRAD)|38|4.537|4.568|20.643|9.16|79.421|6.019|2.742
strnlen (Arm OR 23.01)|38|8.046|24.057|24.094|16.156|49.763|2.911|1.463
strnlen (GNU libc 2.39)|38|3.591|3.597|19.607|7.201|92.804|8.015|3.378
strnlen (LI-PaRAD)|39|4.537|4.567|20.684|9.163|79.408|6.175|2.812
strnlen (Arm OR 23.01)|39|8.056|24.042|24.103|16.001|50.249|3.017|1.501
strnlen (GNU libc 2.39)|39|3.586|3.597|19.61|7.241|93.146|8.221|3.475
strnlen (LI-PaRAD)|40|4.236|4.269|20.447|8.553|83.193|6.875|3.06
strnlen (Arm OR 23.01)|40|6.932|6.939|22.945|13.907|57.339|3.739|1.867
strnlen (GNU libc 2.39)|40|3.585|3.597|19.61|7.201|92.807|8.437|3.556
strnlen (LI-PaRAD)|41|4.236|4.285|20.467|8.551|83.251|7.052|3.139
strnlen (Arm OR 23.01)|41|6.932|6.939|22.946|13.907|57.337|3.832|1.914
strnlen (GNU libc 2.39)|41|3.59|3.597|23.596|7.281|93.8|8.639|3.66
strnlen (LI-PaRAD)|42|4.236|4.251|20.395|8.555|83.246|7.222|3.216
strnlen (Arm OR 23.01)|42|6.932|6.939|22.943|13.907|57.338|3.926|1.961
strnlen (GNU libc 2.39)|42|3.59|3.597|19.608|7.241|93.152|8.854|3.743
strnlen (LI-PaRAD)|43|4.236|4.3|20.459|8.549|83.169|7.392|3.289
strnlen (Arm OR 23.01)|43|6.932|6.938|22.942|13.907|57.341|4.019|2.007
strnlen (GNU libc 2.39)|43|3.588|3.597|19.609|7.241|93.155|9.065|3.832
strnlen (LI-PaRAD)|44|4.236|4.268|20.47|8.547|83.329|7.579|3.375
strnlen (Arm OR 23.01)|44|6.932|6.938|22.944|13.748|57.837|4.154|2.048
strnlen (GNU libc 2.39)|44|3.587|3.598|19.606|7.241|93.151|9.275|3.921
strnlen (LI-PaRAD)|45|4.236|4.245|20.356|8.542|83.277|7.751|3.451
strnlen (Arm OR 23.01)|45|6.932|6.938|22.944|13.907|57.339|4.206|2.101
strnlen (GNU libc 2.39)|45|3.588|3.597|19.606|7.241|93.156|9.487|4.01
strnlen (LI-PaRAD)|46|4.236|4.291|20.536|8.56|83.191|7.9|3.516
strnlen (Arm OR 23.01)|46|6.932|6.939|22.942|13.907|57.338|4.3|2.147
strnlen (GNU libc 2.39)|46|3.587|3.598|19.608|7.082|93.734|9.793|4.035
strnlen (LI-PaRAD)|47|4.236|4.277|20.343|8.552|83.128|8.074|3.592
strnlen (Arm OR 23.01)|47|6.932|6.938|22.942|13.748|57.838|4.437|2.188
strnlen (GNU libc 2.39)|47|3.591|3.598|19.606|7.202|92.801|9.913|4.178
strnlen (LI-PaRAD)|48|4.236|4.306|20.583|8.569|83.102|8.227|3.66
strnlen (Arm OR 23.01)|48|6.931|6.939|22.947|13.907|57.339|4.487|2.241
strnlen (GNU libc 2.39)|48|3.591|3.597|19.607|7.241|93.154|10.119|4.278
strnlen (LI-PaRAD)|49|4.236|4.282|20.543|8.551|83.281|8.431|3.754
strnlen (Arm OR 23.01)|49|6.932|6.938|22.945|13.907|57.34|4.58|2.287
strnlen (GNU libc 2.39)|49|4.305|4.324|20.335|8.602|82.763|8.335|3.697
strnlen (LI-PaRAD)|50|4.236|4.254|20.461|8.547|83.254|8.605|3.831
strnlen (Arm OR 23.01)|50|6.932|6.939|22.944|13.907|57.336|4.673|2.334
strnlen (GNU libc 2.39)|50|4.307|4.324|20.335|8.601|82.756|8.504|3.772
strnlen (LI-PaRAD)|51|4.236|4.323|20.547|8.561|83.144|8.753|3.894
strnlen (Arm OR 23.01)|51|6.932|6.94|22.943|13.907|57.336|4.767|2.381
strnlen (GNU libc 2.39)|51|4.307|4.324|20.335|8.759|82.189|8.59|3.892
strnlen (LI-PaRAD)|52|4.236|4.293|20.496|8.558|83.119|8.926|3.971
strnlen (Arm OR 23.01)|52|6.932|6.939|22.942|13.907|57.34|4.861|2.428
strnlen (GNU libc 2.39)|52|4.307|4.324|20.334|8.562|82.493|8.85|3.914
strnlen (LI-PaRAD)|53|4.236|4.246|20.394|8.39|83.822|9.212|4.013
strnlen (Arm OR 23.01)|53|6.933|6.938|22.944|13.907|57.341|4.954|2.474
strnlen (GNU libc 2.39)|53|4.302|4.324|20.334|8.76|82.186|8.926|4.044
strnlen (LI-PaRAD)|54|4.236|4.283|20.497|8.556|83.215|9.28|4.131
strnlen (Arm OR 23.01)|54|6.932|6.939|22.943|13.907|57.339|5.047|2.521
strnlen (GNU libc 2.39)|54|4.304|4.324|20.341|8.562|82.491|9.19|4.064
strnlen (LI-PaRAD)|55|4.236|4.267|20.44|8.554|83.27|9.46|4.213
strnlen (Arm OR 23.01)|55|6.932|6.938|22.942|13.907|57.34|5.141|2.568
strnlen (GNU libc 2.39)|55|4.319|4.325|20.339|8.721|81.949|9.268|4.187
strnlen (LI-PaRAD)|56|4.236|4.302|20.491|8.556|83.169|9.619|4.28
strnlen (Arm OR 23.01)|56|6.932|6.938|22.943|13.907|57.338|5.234|2.614
strnlen (GNU libc 2.39)|56|4.309|4.324|20.342|8.76|82.197|9.432|4.274
strnlen (LI-PaRAD)|57|4.237|4.306|20.466|8.556|83.194|9.793|4.358
strnlen (Arm OR 23.01)|57|6.932|6.938|22.95|13.867|57.249|5.333|2.656
strnlen (GNU libc 2.39)|57|4.319|4.325|20.335|8.761|82.184|9.598|4.348
strnlen (LI-PaRAD)|58|4.236|4.343|20.544|8.733|82.541|9.838|4.471
strnlen (Arm OR 23.01)|58|6.932|6.938|22.943|13.748|57.837|5.475|2.7
strnlen (GNU libc 2.39)|58|4.305|4.325|20.339|8.602|82.763|9.865|4.376
strnlen (LI-PaRAD)|59|4.236|4.277|20.458|8.553|83.192|10.141|4.513
strnlen (Arm OR 23.01)|59|6.932|6.938|26.936|13.788|58.079|5.566|2.751
strnlen (GNU libc 2.39)|59|4.319|4.324|20.342|8.761|82.188|9.935|4.501
strnlen (LI-PaRAD)|60|4.236|4.257|20.443|8.55|83.152|10.312|4.589
strnlen (Arm OR 23.01)|60|6.932|6.939|22.942|13.907|57.339|5.608|2.801
strnlen (GNU libc 2.39)|60|4.303|4.324|20.335|8.562|82.502|10.212|4.516
strnlen (LI-PaRAD)|61|4.236|4.259|20.502|8.553|83.338|10.5|4.677
strnlen (Arm OR 23.01)|61|6.932|6.94|22.943|13.907|57.339|5.702|2.848
strnlen (GNU libc 2.39)|61|4.304|4.325|20.336|8.602|82.756|10.374|4.601
strnlen (LI-PaRAD)|62|4.236|4.256|20.378|8.549|83.324|10.676|4.755
strnlen (Arm OR 23.01)|62|6.932|6.939|22.943|13.907|57.34|5.795|2.894
strnlen (GNU libc 2.39)|62|4.319|4.325|20.336|8.76|82.176|10.439|4.729
strnlen (LI-PaRAD)|63|4.236|4.288|20.63|8.531|82.902|10.81|4.797
strnlen (Arm OR 23.01)|63|6.932|6.939|22.945|13.748|57.838|5.947|2.933
strnlen (GNU libc 2.39)|63|4.306|4.325|20.334|8.483|82.222|10.741|4.714
strnlen (LI-PaRAD)|64|4.332|4.335|20.344|8.613|82.641|10.858|4.812
strnlen (Arm OR 23.01)|64|7.009|7.76|23.922|14.684|54.483|5.547|2.76
strnlen (GNU libc 2.39)|64|4.309|4.324|20.335|8.76|82.188|10.778|4.883
strnlen (LI-PaRAD)|65|6.121|6.129|22.136|12.306|63.628|7.122|3.496
strnlen (Arm OR 23.01)|65|11.975|27.985|28.043|24.04|28.847|2.875|1.249
strnlen (GNU libc 2.39)|65|4.6|4.749|20.879|9.309|78.355|10.017|4.532
strnlen (LI-PaRAD)|66|6.122|6.128|26.123|12.186|64.429|7.299|3.538
