ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (GNU libc 2.39)|31|2.912|2.931|18.989|5.941|105.828|8.288|3.272
strlen (LI-PaRAD)|32|3.036|3.109|19.209|6.116|102.846|8.092|3.164
strlen (Arm OR 23.01)|32|7.318|7.963|23.937|15.381|52.417|2.633|1.34
strlen (GNU libc 2.39)|32|3.732|3.743|19.769|7.545|90.738|6.431|2.761
strlen (LI-PaRAD)|33|3.037|3.099|19.142|6.267|102.215|8.273|3.332
strlen (Arm OR 23.01)|33|7.341|7.898|23.932|15.152|52.689|2.742|1.371
strlen (GNU libc 2.39)|33|3.726|3.744|19.754|7.546|90.714|6.63|2.846
strlen (LI-PaRAD)|34|3.037|3.107|19.268|6.268|102.328|8.53|3.436
strlen (Arm OR 23.01)|34|7.322|7.898|23.987|15.242|52.861|2.819|1.418
strlen (GNU libc 2.39)|34|3.732|3.744|19.755|7.544|90.728|6.833|2.934
strlen (LI-PaRAD)|35|3.038|3.098|19.211|6.221|102.042|8.809|3.539
strlen (Arm OR 23.01)|35|7.321|7.798|23.936|15.201|52.991|2.915|1.469
strlen (GNU libc 2.39)|35|3.732|3.744|19.756|7.386|91.321|7.104|2.976
strlen (LI-PaRAD)|36|3.037|3.111|19.276|6.268|102.141|9.016|3.628
strlen (Arm OR 23.01)|36|7.402|7.901|23.901|15.244|52.684|2.978|1.492
strlen (GNU libc 2.39)|36|3.729|3.743|19.754|7.385|91.319|7.307|3.061
strlen (LI-PaRAD)|37|3.037|3.1|23.093|6.112|103.278|9.366|3.66
strlen (Arm OR 23.01)|37|7.321|7.899|23.902|15.193|52.714|3.07|1.538
strlen (GNU libc 2.39)|37|3.728|3.744|19.775|7.467|90.371|7.444|3.172
strlen (LI-PaRAD)|38|3.037|3.111|19.247|6.12|102.767|9.598|3.754
strlen (Arm OR 23.01)|38|7.32|7.93|23.934|15.29|52.138|3.129|1.579
strlen (GNU libc 2.39)|38|3.733|3.743|19.753|7.544|90.733|7.637|3.279
strlen (LI-PaRAD)|39|3.037|3.104|19.231|6.273|102.222|9.768|3.933
strlen (Arm OR 23.01)|39|7.317|7.805|23.9|15.206|52.882|3.242|1.631
strlen (GNU libc 2.39)|39|3.727|3.743|19.754|7.385|91.33|7.918|3.317
strlen (LI-PaRAD)|40|2.994|3.138|19.314|6.258|102.429|10.066|4.065
strlen (Arm OR 23.01)|40|8.089|24.09|28.094|16.21|50.025|3.059|1.539
strlen (GNU libc 2.39)|40|3.526|3.674|19.686|7.452|91.792|8.228|3.554
strlen (LI-PaRAD)|41|2.994|3.139|19.313|6.111|102.981|10.394|4.077
strlen (Arm OR 23.01)|41|8.089|24.09|24.118|16.171|49.718|3.136|1.575
strlen (GNU libc 2.39)|41|3.477|3.674|19.682|7.295|92.407|8.516|3.588
strlen (LI-PaRAD)|42|2.994|3.095|19.271|6.089|103.406|10.724|4.208
strlen (Arm OR 23.01)|42|8.089|24.09|24.096|16.29|49.161|3.184|1.61
strlen (GNU libc 2.39)|42|3.45|3.674|19.684|7.296|92.483|8.731|3.681
strlen (LI-PaRAD)|43|2.994|3.132|19.323|6.104|103.22|10.936|4.289
strlen (Arm OR 23.01)|43|8.089|24.09|24.097|16.171|49.719|3.29|1.652
strlen (GNU libc 2.39)|43|3.475|3.674|19.682|7.293|92.415|8.935|3.766
