ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncpy (GNU libc 2.39)|56|7.04|7.091|7.143|7.09|0.342|7.356|0.025
strncpy (LI-PaRAD)|57|4.42|4.469|4.481|4.467|0.207|11.885|0.025
strncpy (GNU libc 2.39)|57|7.194|7.224|7.252|7.222|0.171|7.35|0.013
strncpy (LI-PaRAD)|58|4.491|4.561|4.594|4.56|0.231|11.846|0.028
strncpy (GNU libc 2.39)|58|7.19|7.227|7.251|7.227|0.181|7.474|0.014
strncpy (LI-PaRAD)|59|4.405|4.464|4.489|4.465|0.214|12.306|0.027
strncpy (GNU libc 2.39)|59|7.198|7.224|7.248|7.223|0.175|7.607|0.013
strncpy (LI-PaRAD)|60|4.518|4.561|4.566|4.56|0.106|12.254|0.013
strncpy (GNU libc 2.39)|60|7.031|7.063|7.09|7.062|0.19|7.913|0.015
strncpy (LI-PaRAD)|61|4.402|4.466|4.483|4.466|0.205|12.721|0.026
strncpy (GNU libc 2.39)|61|7.194|7.224|7.245|7.221|0.169|7.867|0.013
strncpy (LI-PaRAD)|62|4.556|4.561|4.567|4.561|0.057|12.66|0.007
strncpy (GNU libc 2.39)|62|7.199|7.228|7.25|7.226|0.155|7.991|0.012
strncpy (LI-PaRAD)|63|4.452|4.463|4.482|4.464|0.155|13.143|0.02
strncpy (GNU libc 2.39)|63|7.192|7.223|7.245|7.221|0.162|8.125|0.013
strncpy (LI-PaRAD)|64|4.511|4.563|4.571|4.562|0.132|13.066|0.017
strncpy (GNU libc 2.39)|64|6.862|6.892|6.983|6.899|0.334|8.64|0.029
strncpy (LI-PaRAD)|65|5.775|5.779|5.835|5.78|0.123|10.473|0.013
strncpy (GNU libc 2.39)|65|8.18|8.191|8.225|8.191|0.065|7.39|0.005
strncpy (LI-PaRAD)|66|5.775|5.779|5.787|5.779|0.037|10.636|0.004
strncpy (GNU libc 2.39)|66|8.162|8.185|8.204|8.185|0.106|7.51|0.008
strncpy (LI-PaRAD)|67|5.775|5.78|5.822|5.782|0.15|10.793|0.016
strncpy (GNU libc 2.39)|67|8.179|8.188|8.198|8.188|0.047|7.62|0.004
strncpy (LI-PaRAD)|68|5.77|5.774|5.784|5.774|0.034|10.967|0.004
strncpy (GNU libc 2.39)|68|8.017|8.029|8.036|8.029|0.053|7.888|0.004
strncpy (LI-PaRAD)|69|5.775|5.78|5.868|5.787|0.296|11.104|0.033
strncpy (GNU libc 2.39)|69|8.179|8.19|8.199|8.189|0.05|7.847|0.004
strncpy (LI-PaRAD)|70|5.775|5.779|5.786|5.779|0.03|11.281|0.003
strncpy (GNU libc 2.39)|70|8.162|8.185|8.208|8.185|0.124|7.965|0.01
strncpy (LI-PaRAD)|71|5.775|5.78|5.784|5.779|0.033|11.442|0.004
strncpy (GNU libc 2.39)|71|8.178|8.189|8.218|8.19|0.063|8.074|0.005
strncpy (LI-PaRAD)|72|5.775|5.78|5.915|5.784|0.393|11.593|0.045
strncpy (GNU libc 2.39)|72|7.839|7.858|7.901|7.858|0.072|8.533|0.006
strncpy (LI-PaRAD)|73|5.772|5.779|5.788|5.779|0.046|11.765|0.005
strncpy (GNU libc 2.39)|73|8.197|8.212|8.219|8.212|0.028|8.279|0.002
strncpy (LI-PaRAD)|74|5.774|5.779|5.916|5.784|0.392|11.915|0.046
strncpy (GNU libc 2.39)|74|8.127|8.143|8.157|8.142|0.078|8.464|0.007
strncpy (LI-PaRAD)|75|5.772|5.779|5.782|5.778|0.037|12.088|0.005
strncpy (GNU libc 2.39)|75|8.198|8.211|8.222|8.211|0.031|8.507|0.003
strncpy (LI-PaRAD)|76|5.775|5.78|5.894|5.782|0.253|12.243|0.03
strncpy (GNU libc 2.39)|76|7.853|7.858|7.868|7.858|0.03|9.007|0.003
strncpy (LI-PaRAD)|77|5.774|5.779|5.781|5.778|0.032|12.41|0.004
strncpy (GNU libc 2.39)|77|8.208|8.211|8.217|8.211|0.021|8.733|0.002
strncpy (LI-PaRAD)|78|5.775|5.779|5.894|5.782|0.293|12.565|0.036
strncpy (GNU libc 2.39)|78|8.121|8.137|8.153|8.137|0.08|8.928|0.007
strncpy (LI-PaRAD)|79|5.771|5.779|5.783|5.778|0.036|12.733|0.005
strncpy (GNU libc 2.39)|79|8.206|8.21|8.217|8.211|0.024|8.961|0.002
strncpy (LI-PaRAD)|80|5.774|5.78|5.937|5.788|0.484|12.873|0.061
strncpy (GNU libc 2.39)|80|7.816|7.823|7.829|7.823|0.026|9.524|0.003
strncpy (LI-PaRAD)|81|5.775|5.779|5.784|5.779|0.031|13.054|0.004
strncpy (GNU libc 2.39)|81|8.553|8.56|8.571|8.56|0.037|8.813|0.003
strncpy (LI-PaRAD)|82|5.774|5.779|5.801|5.779|0.047|13.215|0.006
strncpy (GNU libc 2.39)|82|8.513|8.518|8.527|8.518|0.029|8.965|0.003
strncpy (LI-PaRAD)|83|5.775|5.779|5.786|5.779|0.031|13.376|0.004
strncpy (GNU libc 2.39)|83|8.554|8.559|8.569|8.559|0.029|9.031|0.003
strncpy (LI-PaRAD)|84|5.775|5.779|5.84|5.781|0.193|13.532|0.026
strncpy (GNU libc 2.39)|84|8.359|8.365|8.373|8.365|0.035|9.352|0.003
strncpy (LI-PaRAD)|85|5.775|5.779|5.783|5.779|0.027|13.699|0.004
strncpy (GNU libc 2.39)|85|8.552|8.559|8.567|8.559|0.03|9.249|0.003
strncpy (LI-PaRAD)|86|5.774|5.779|5.782|5.779|0.029|13.86|0.004
strncpy (GNU libc 2.39)|86|8.512|8.517|8.526|8.517|0.028|9.404|0.003
strncpy (LI-PaRAD)|87|5.775|5.779|5.787|5.779|0.034|14.021|0.005
strncpy (GNU libc 2.39)|87|8.555|8.559|8.566|8.559|0.029|9.467|0.003
strncpy (LI-PaRAD)|88|5.775|5.78|5.919|5.796|0.612|14.141|0.086
strncpy (GNU libc 2.39)|88|8.362|8.374|8.401|8.374|0.05|9.787|0.005
strncpy (LI-PaRAD)|89|5.775|5.95|6.164|5.957|1.505|13.919|0.21
strncpy (GNU libc 2.39)|89|8.521|8.533|8.545|8.534|0.052|9.713|0.005
strncpy (LI-PaRAD)|90|5.774|5.78|5.997|5.79|0.573|14.478|0.081
strncpy (GNU libc 2.39)|90|8.537|8.544|8.55|8.544|0.032|9.811|0.003
strncpy (LI-PaRAD)|91|5.776|5.944|6.166|5.951|1.719|14.246|0.244
strncpy (GNU libc 2.39)|91|8.534|8.54|8.549|8.54|0.03|9.924|0.003
strncpy (LI-PaRAD)|92|5.774|5.78|5.912|5.792|0.602|14.793|0.088
strncpy (GNU libc 2.39)|92|8.382|8.387|8.397|8.387|0.028|10.216|0.003
strncpy (LI-PaRAD)|93|5.775|5.96|6.163|5.961|1.635|14.534|0.238
strncpy (GNU libc 2.39)|93|8.528|8.54|8.552|8.54|0.041|10.141|0.004
strncpy (LI-PaRAD)|94|5.774|5.779|5.988|5.791|0.626|15.119|0.093
strncpy (GNU libc 2.39)|94|8.529|8.536|8.551|8.536|0.046|10.256|0.005
strncpy (LI-PaRAD)|95|5.778|5.932|6.165|5.948|1.468|14.878|0.218
strncpy (GNU libc 2.39)|95|8.529|8.541|8.547|8.541|0.033|10.359|0.003
strncpy (LI-PaRAD)|96|5.774|5.78|6.006|5.798|0.785|15.422|0.119
strncpy (GNU libc 2.39)|96|8.28|8.292|8.308|8.292|0.069|10.782|0.007
