ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (Arm OR 23.01)|102|18.836|18.855|18.871|18.854|0.041|5.038|0.002
strchr (LI-PaRAD)|103|10.398|10.401|10.642|10.413|0.452|9.212|0.041
strchr (GNU libc 2.39)|103|5.972|5.977|5.988|5.976|0.033|16.051|0.005
strchr (Arm OR 23.01)|103|18.829|18.855|18.901|18.855|0.05|5.088|0.003
strchr (LI-PaRAD)|104|10.398|10.401|10.632|10.404|0.221|9.31|0.02
strchr (GNU libc 2.39)|104|5.973|5.978|5.988|5.978|0.033|16.203|0.005
strchr (Arm OR 23.01)|104|18.828|18.853|20.777|18.874|1.019|5.132|0.048
strchr (LI-PaRAD)|105|10.399|10.402|10.41|10.402|0.022|9.401|0.002
strchr (GNU libc 2.39)|105|5.974|5.977|5.988|5.977|0.032|16.36|0.005
strchr (Arm OR 23.01)|105|18.828|18.851|18.876|18.853|0.046|5.187|0.002
strchr (LI-PaRAD)|106|10.399|10.402|10.633|10.414|0.472|9.48|0.044
strchr (GNU libc 2.39)|106|5.967|5.97|5.978|5.97|0.028|16.536|0.005
strchr (Arm OR 23.01)|106|18.831|18.853|22.249|18.888|1.789|5.228|0.08
strchr (LI-PaRAD)|107|10.398|10.401|10.412|10.401|0.022|9.581|0.002
strchr (GNU libc 2.39)|107|5.973|5.978|5.987|5.977|0.035|16.671|0.006
strchr (Arm OR 23.01)|107|18.832|18.854|18.879|18.853|0.045|5.286|0.002
strchr (LI-PaRAD)|108|10.398|10.401|10.628|10.41|0.389|9.662|0.037
strchr (GNU libc 2.39)|108|5.967|5.97|5.981|5.97|0.034|16.848|0.006
strchr (Arm OR 23.01)|108|18.834|18.853|18.874|18.853|0.04|5.335|0.002
strchr (LI-PaRAD)|109|10.399|10.472|10.823|10.486|0.804|9.682|0.077
strchr (GNU libc 2.39)|109|5.965|5.97|5.977|5.97|0.03|17.005|0.005
strchr (Arm OR 23.01)|109|18.837|18.854|18.877|18.854|0.039|5.384|0.002
strchr (LI-PaRAD)|110|10.399|10.402|10.623|10.419|0.478|9.833|0.046
strchr (GNU libc 2.39)|110|5.973|5.977|5.989|5.977|0.038|17.14|0.007
strchr (Arm OR 23.01)|110|18.831|18.855|18.875|18.854|0.044|5.434|0.002
strchr (LI-PaRAD)|111|10.399|10.431|10.632|10.469|0.706|9.875|0.069
strchr (GNU libc 2.39)|111|5.967|5.971|5.983|5.971|0.036|17.314|0.006
strchr (Arm OR 23.01)|111|18.832|18.852|18.874|18.853|0.042|5.483|0.002
strchr (LI-PaRAD)|112|10.4|10.522|10.828|10.508|0.744|9.927|0.073
strchr (GNU libc 2.39)|112|6.65|6.656|6.665|6.657|0.054|15.67|0.008
strchr (Arm OR 23.01)|112|18.832|18.853|18.872|18.854|0.041|5.533|0.002
strchr (LI-PaRAD)|113|10.401|10.504|10.636|10.505|0.665|10.018|0.067
strchr (GNU libc 2.39)|113|6.65|6.656|6.687|6.656|0.06|15.811|0.009
strchr (Arm OR 23.01)|113|18.833|18.852|18.872|18.853|0.043|5.582|0.002
strchr (LI-PaRAD)|114|10.4|10.48|10.621|10.498|0.681|10.114|0.069
strchr (GNU libc 2.39)|114|6.645|6.657|6.671|6.655|0.105|15.953|0.017
strchr (Arm OR 23.01)|114|18.833|18.853|18.881|18.853|0.05|5.631|0.003
strchr (LI-PaRAD)|115|10.4|10.48|10.612|10.491|0.685|10.21|0.07
strchr (GNU libc 2.39)|115|6.66|6.668|6.713|6.668|0.078|16.062|0.012
strchr (Arm OR 23.01)|115|18.836|18.853|18.874|18.853|0.041|5.681|0.002
strchr (LI-PaRAD)|116|10.399|10.485|10.756|10.498|0.728|10.291|0.075
strchr (GNU libc 2.39)|116|6.642|6.65|6.658|6.649|0.044|16.247|0.007
strchr (Arm OR 23.01)|116|18.835|18.853|18.873|18.853|0.044|5.73|0.003
strchr (LI-PaRAD)|117|10.399|10.496|10.817|10.509|0.839|10.369|0.086
strchr (GNU libc 2.39)|117|6.641|6.647|6.659|6.647|0.05|16.392|0.008
strchr (Arm OR 23.01)|117|18.832|18.854|18.875|18.853|0.039|5.78|0.002
strchr (LI-PaRAD)|118|10.402|10.509|10.713|10.506|0.703|10.461|0.073
strchr (GNU libc 2.39)|118|6.667|6.675|6.687|6.675|0.054|16.464|0.009
strchr (Arm OR 23.01)|118|18.839|18.853|18.874|18.853|0.041|5.829|0.002
strchr (LI-PaRAD)|119|10.399|10.483|10.619|10.497|0.67|10.559|0.071
strchr (GNU libc 2.39)|119|6.643|6.649|6.656|6.649|0.039|16.668|0.006
strchr (Arm OR 23.01)|119|18.836|18.854|18.938|18.855|0.061|5.878|0.004
strchr (LI-PaRAD)|120|10.399|10.487|10.629|10.503|0.681|10.641|0.072
strchr (GNU libc 2.39)|120|6.652|6.657|6.663|6.657|0.034|16.789|0.006
strchr (Arm OR 23.01)|120|18.836|18.852|18.881|18.853|0.042|5.928|0.003
strchr (LI-PaRAD)|121|10.399|10.481|10.617|10.495|0.69|10.738|0.074
strchr (GNU libc 2.39)|121|6.652|6.657|6.669|6.657|0.039|16.928|0.007
strchr (Arm OR 23.01)|121|18.832|18.854|20.936|18.879|1.108|5.97|0.06
strchr (LI-PaRAD)|122|10.399|10.484|10.622|10.5|0.707|10.821|0.076
strchr (GNU libc 2.39)|122|6.65|6.656|6.667|6.656|0.047|17.07|0.008
strchr (Arm OR 23.01)|122|18.835|18.854|18.883|18.854|0.041|6.026|0.002
strchr (LI-PaRAD)|123|10.399|10.489|10.827|10.503|0.761|10.908|0.083
strchr (GNU libc 2.39)|123|6.648|6.654|6.661|6.654|0.034|17.216|0.006
strchr (Arm OR 23.01)|123|18.834|18.852|18.871|18.853|0.046|6.076|0.003
strchr (LI-PaRAD)|124|10.399|10.481|10.771|10.5|0.775|10.999|0.085
strchr (GNU libc 2.39)|124|6.651|6.657|6.723|6.657|0.105|17.347|0.018
strchr (Arm OR 23.01)|124|18.836|18.853|18.871|18.853|0.042|6.125|0.003
strchr (LI-PaRAD)|125|10.4|10.489|10.7|10.498|0.716|11.09|0.079
strchr (GNU libc 2.39)|125|6.65|6.656|6.666|6.657|0.04|17.488|0.007
strchr (Arm OR 23.01)|125|18.831|18.853|18.887|18.854|0.048|6.175|0.003
strchr (LI-PaRAD)|126|10.399|10.486|10.611|10.501|0.658|11.176|0.073
strchr (GNU libc 2.39)|126|6.65|6.656|6.671|6.657|0.044|17.629|0.008
strchr (Arm OR 23.01)|126|18.832|18.852|18.869|18.852|0.043|6.225|0.003
strchr (LI-PaRAD)|127|10.399|10.479|10.616|10.497|0.67|11.268|0.075
strchr (GNU libc 2.39)|127|6.652|6.657|6.689|6.658|0.059|17.766|0.011
strchr (Arm OR 23.01)|127|18.826|18.853|18.876|18.853|0.046|6.274|0.003
strchr (LI-PaRAD)|128|13.606|13.612|13.628|13.612|0.022|8.758|0.002
strchr (GNU libc 2.39)|128|7.255|7.261|7.271|7.261|0.034|16.419|0.006
strchr (Arm OR 23.01)|128|22.983|23.053|23.073|23.05|0.075|5.172|0.004
