        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcpy (LI-PaRAD) |          40 |          2.694 |          2.696 |          2.702 |          2.697 |          0.082 |         13.814 |          0.011 |      +4.45%
         memcpy (Arm OR 23.01) |          41 |          2.846 |          2.872 |          3.081 |          2.874 |          0.836 |         13.288 |          0.106 |
             memcpy (LI-PaRAD) |          41 |          2.694 |          2.697 |          2.704 |          2.697 |          0.075 |         14.160 |          0.011 |      +6.57%
         memcpy (Arm OR 23.01) |          42 |          2.832 |          2.899 |          2.926 |          2.895 |          0.636 |         13.514 |          0.086 |
             memcpy (LI-PaRAD) |          42 |          2.694 |          2.697 |          2.734 |          2.697 |          0.157 |         14.504 |          0.023 |      +7.33%
         memcpy (Arm OR 23.01) |          43 |          2.846 |          2.904 |          3.068 |          2.900 |          0.836 |         13.809 |          0.113 |
             memcpy (LI-PaRAD) |          43 |          2.694 |          2.696 |          2.701 |          2.697 |          0.077 |         14.850 |          0.011 |      +7.55%
         memcpy (Arm OR 23.01) |          44 |          2.800 |          2.817 |          2.847 |          2.821 |          0.490 |         14.528 |          0.071 |
             memcpy (LI-PaRAD) |          44 |          2.694 |          2.696 |          2.883 |          2.698 |          0.689 |         15.186 |          0.098 |      +4.53%
         memcpy (Arm OR 23.01) |          45 |          2.824 |          2.832 |          2.904 |          2.837 |          0.473 |         14.774 |          0.069 |
             memcpy (LI-PaRAD) |          45 |          2.694 |          2.697 |          2.702 |          2.697 |          0.084 |         15.540 |          0.013 |      +5.19%
         memcpy (Arm OR 23.01) |          46 |          2.877 |          2.886 |          2.915 |          2.889 |          0.303 |         14.831 |          0.045 |
             memcpy (LI-PaRAD) |          46 |          2.694 |          2.697 |          2.883 |          2.698 |          0.691 |         15.877 |          0.103 |      +7.05%
         memcpy (Arm OR 23.01) |          47 |          2.835 |          2.892 |          2.927 |          2.893 |          0.558 |         15.128 |          0.085 |
             memcpy (LI-PaRAD) |          47 |          2.694 |          2.697 |          2.701 |          2.697 |          0.070 |         16.232 |          0.011 |      +7.30%
         memcpy (Arm OR 23.01) |          48 |          2.806 |          2.820 |          2.847 |          2.825 |          0.423 |         15.823 |          0.067 |
             memcpy (LI-PaRAD) |          48 |          2.694 |          2.697 |          2.885 |          2.699 |          0.700 |         16.566 |          0.109 |      +4.69%
         memcpy (Arm OR 23.01) |          49 |          2.767 |          2.780 |          2.800 |          2.779 |          0.184 |         16.419 |          0.030 |
             memcpy (LI-PaRAD) |          49 |          2.694 |          2.696 |          2.702 |          2.697 |          0.078 |         16.922 |          0.013 |      +3.07%
         memcpy (Arm OR 23.01) |          50 |          2.676 |          2.709 |          2.926 |          2.712 |          0.968 |         17.171 |          0.158 |
             memcpy (LI-PaRAD) |          50 |          2.694 |          2.697 |          2.701 |          2.697 |          0.072 |         17.268 |          0.012 |      +0.57%
         memcpy (Arm OR 23.01) |          51 |          2.677 |          2.715 |          2.738 |          2.715 |          0.505 |         17.496 |          0.089 |
             memcpy (LI-PaRAD) |          51 |          2.694 |          2.697 |          2.701 |          2.697 |          0.072 |         17.613 |          0.013 |      +0.67%
         memcpy (Arm OR 23.01) |          52 |          2.728 |          2.781 |          2.967 |          2.777 |          1.189 |         17.440 |          0.204 |
             memcpy (LI-PaRAD) |          52 |          2.694 |          2.698 |          2.701 |          2.697 |          0.071 |         17.958 |          0.013 |      +2.99%
         memcpy (Arm OR 23.01) |          53 |          2.765 |          2.779 |          2.805 |          2.779 |          0.181 |         17.762 |          0.032 |
             memcpy (LI-PaRAD) |          53 |          2.694 |          2.697 |          2.880 |          2.698 |          0.681 |         18.293 |          0.117 |      +2.99%
         memcpy (Arm OR 23.01) |          54 |          2.678 |          2.708 |          2.738 |          2.709 |          0.498 |         18.568 |          0.092 |
             memcpy (LI-PaRAD) |          54 |          2.694 |          2.697 |          2.701 |          2.697 |          0.071 |         18.649 |          0.013 |      +0.44%
