        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
         memcmp (Arm OR 23.01) |          29 |          2.694 |          2.700 |          2.970 |          2.749 |          2.826 |          9.833 |          0.269 |
             memcmp (LI-PaRAD) |          29 |          3.079 |          3.082 |          3.086 |          3.082 |          0.065 |          8.763 |          0.006 |     -10.81%
         memcmp (Arm OR 23.01) |          30 |          2.694 |          2.697 |          2.985 |          2.722 |          2.199 |         10.269 |          0.215 |
             memcmp (LI-PaRAD) |          30 |          3.079 |          3.082 |          3.086 |          3.082 |          0.065 |          9.065 |          0.006 |     -11.68%
         memcmp (Arm OR 23.01) |          31 |          2.694 |          2.697 |          2.876 |          2.708 |          1.521 |         10.663 |          0.154 |
             memcmp (LI-PaRAD) |          31 |          3.079 |          3.082 |          3.086 |          3.082 |          0.070 |          9.368 |          0.007 |     -12.13%
         memcmp (Arm OR 23.01) |          32 |          2.694 |          2.698 |          2.938 |          2.735 |          2.418 |         10.905 |          0.255 |
             memcmp (LI-PaRAD) |          32 |          3.079 |          3.082 |          3.087 |          3.082 |          0.069 |          9.670 |          0.007 |     -11.27%
         memcmp (Arm OR 23.01) |          33 |          4.774 |          4.784 |          4.815 |          4.786 |          0.217 |          6.421 |          0.014 |
             memcmp (LI-PaRAD) |          33 |          4.332 |          4.334 |          4.338 |          4.334 |          0.038 |          7.091 |          0.003 |     +10.43%
         memcmp (Arm OR 23.01) |          34 |          4.774 |          4.787 |          4.815 |          4.787 |          0.202 |          6.615 |          0.013 |
             memcmp (LI-PaRAD) |          34 |          4.331 |          4.335 |          4.401 |          4.335 |          0.173 |          7.304 |          0.012 |     +10.42%
         memcmp (Arm OR 23.01) |          35 |          4.774 |          4.787 |          4.817 |          4.787 |          0.214 |          6.809 |          0.015 |
             memcmp (LI-PaRAD) |          35 |          4.331 |          4.334 |          4.339 |          4.334 |          0.040 |          7.521 |          0.003 |     +10.45%
         memcmp (Arm OR 23.01) |          36 |          4.775 |          4.789 |          4.817 |          4.789 |          0.212 |          7.002 |          0.015 |
             memcmp (LI-PaRAD) |          36 |          4.331 |          4.334 |          4.338 |          4.334 |          0.040 |          7.736 |          0.003 |     +10.49%
         memcmp (Arm OR 23.01) |          37 |          4.775 |          4.789 |          4.816 |          4.788 |          0.213 |          7.197 |          0.015 |
             memcmp (LI-PaRAD) |          37 |          4.331 |          4.334 |          4.340 |          4.334 |          0.042 |          7.951 |          0.003 |     +10.47%
         memcmp (Arm OR 23.01) |          38 |          4.774 |          4.790 |          4.815 |          4.789 |          0.224 |          7.389 |          0.017 |
             memcmp (LI-PaRAD) |          38 |          4.332 |          4.334 |          4.338 |          4.334 |          0.037 |          8.166 |          0.003 |     +10.51%
         memcmp (Arm OR 23.01) |          39 |          4.775 |          4.790 |          4.816 |          4.790 |          0.228 |          7.582 |          0.017 |
             memcmp (LI-PaRAD) |          39 |          4.331 |          4.335 |          4.339 |          4.334 |          0.042 |          8.380 |          0.004 |     +10.52%
         memcmp (Arm OR 23.01) |          40 |          4.774 |          4.779 |          4.960 |          4.806 |          1.061 |          7.751 |          0.081 |
             memcmp (LI-PaRAD) |          40 |          4.430 |          4.612 |          5.008 |          4.600 |          3.027 |          8.106 |          0.242 |      +4.49%
         memcmp (Arm OR 23.01) |          41 |          4.774 |          4.780 |          4.968 |          4.815 |          1.265 |          7.931 |          0.099 |
             memcmp (LI-PaRAD) |          41 |          4.430 |          4.718 |          5.012 |          4.702 |          3.447 |          8.130 |          0.279 |      +2.40%
         memcmp (Arm OR 23.01) |          42 |          4.780 |          4.783 |          4.953 |          4.785 |          0.355 |          8.174 |          0.028 |
             memcmp (LI-PaRAD) |          42 |          4.427 |          4.430 |          4.436 |          4.430 |          0.042 |          8.829 |          0.004 |      +8.01%
         memcmp (Arm OR 23.01) |          43 |          4.780 |          4.784 |          4.949 |          4.786 |          0.352 |          8.368 |          0.028 |
             memcmp (LI-PaRAD) |          43 |          4.427 |          4.431 |          4.435 |          4.431 |          0.044 |          9.039 |          0.004 |      +8.02%
         memcmp (Arm OR 23.01) |          44 |          4.774 |          4.781 |          4.964 |          4.827 |          1.376 |          8.490 |          0.115 |
             memcmp (LI-PaRAD) |          44 |          4.429 |          4.607 |          5.010 |          4.622 |          3.812 |          8.878 |          0.330 |      +4.44%
         memcmp (Arm OR 23.01) |          45 |          4.774 |          4.780 |          4.965 |          4.812 |          1.109 |          8.710 |          0.095 |
             memcmp (LI-PaRAD) |          45 |          4.430 |          4.628 |          5.008 |          4.620 |          3.115 |          9.080 |          0.280 |      +4.16%
         memcmp (Arm OR 23.01) |          46 |          4.780 |          4.783 |          4.788 |          4.784 |          0.044 |          8.956 |          0.004 |
             memcmp (LI-PaRAD) |          46 |          4.427 |          4.431 |          4.436 |          4.431 |          0.044 |          9.669 |          0.004 |      +7.97%
         memcmp (Arm OR 23.01) |          47 |          4.779 |          4.783 |          4.952 |          4.789 |          0.586 |          9.141 |          0.052 |
             memcmp (LI-PaRAD) |          47 |          4.428 |          4.430 |          4.437 |          4.430 |          0.041 |          9.880 |          0.004 |      +8.08%
         memcmp (Arm OR 23.01) |          48 |          4.774 |          4.929 |          4.981 |          4.877 |          1.544 |          9.168 |          0.142 |
             memcmp (LI-PaRAD) |          48 |          4.430 |          4.577 |          5.005 |          4.576 |          3.206 |          9.779 |          0.307 |      +6.58%
         memcmp (Arm OR 23.01) |          49 |          4.774 |          4.779 |          4.963 |          4.800 |          0.881 |          9.508 |          0.082 |
             memcmp (LI-PaRAD) |          49 |          4.430 |          4.437 |          4.986 |          4.538 |          2.936 |         10.065 |          0.287 |      +5.78%
         memcmp (Arm OR 23.01) |          50 |          4.780 |          4.784 |          4.789 |          4.784 |          0.047 |          9.734 |          0.005 |
             memcmp (LI-PaRAD) |          50 |          4.427 |          4.430 |          4.434 |          4.430 |          0.041 |         10.511 |          0.004 |      +7.98%
         memcmp (Arm OR 23.01) |          51 |          4.780 |          4.783 |          4.788 |          4.783 |          0.040 |          9.930 |          0.004 |
             memcmp (LI-PaRAD) |          51 |          4.427 |          4.430 |          4.454 |          4.430 |          0.068 |         10.721 |          0.007 |      +7.96%
         memcmp (Arm OR 23.01) |          52 |          4.774 |          4.780 |          4.967 |          4.825 |          1.361 |         10.039 |          0.135 |
             memcmp (LI-PaRAD) |          52 |          4.430 |          4.521 |          4.896 |          4.555 |          3.083 |         10.642 |          0.321 |      +5.93%
         memcmp (Arm OR 23.01) |          53 |          4.774 |          4.780 |          4.975 |          4.807 |          1.053 |         10.270 |          0.106 |
             memcmp (LI-PaRAD) |          53 |          4.429 |          4.512 |          5.011 |          4.553 |          3.115 |         10.851 |          0.328 |      +5.56%
         memcmp (Arm OR 23.01) |          54 |          4.780 |          4.783 |          4.789 |          4.784 |          0.047 |         10.513 |          0.005 |
