ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|60|10.015|10.221|10.483|10.23|1.098|5.463|0.06
strrchr (LI-PaRAD)|61|6.739|6.856|6.937|6.851|0.738|8.292|0.061
strrchr (GNU libc 2.39)|61|4.62|4.623|4.628|4.623|0.042|12.289|0.005
strrchr (Arm OR 23.01)|61|10.014|10.187|10.476|10.182|1.063|5.58|0.059
strrchr (LI-PaRAD)|62|6.742|6.873|6.938|6.858|0.732|8.42|0.062
strrchr (GNU libc 2.39)|62|4.62|4.623|4.654|4.623|0.078|12.49|0.01
strrchr (Arm OR 23.01)|62|10.021|10.198|10.54|10.215|0.994|5.653|0.056
strrchr (LI-PaRAD)|63|6.741|6.83|6.936|6.835|0.637|8.585|0.055
strrchr (GNU libc 2.39)|63|4.62|4.623|4.627|4.623|0.04|12.692|0.005
strrchr (Arm OR 23.01)|63|10.015|10.171|10.482|10.181|1.011|5.764|0.058
strrchr (LI-PaRAD)|64|7.67|8.09|8.095|8.086|0.517|7.372|0.04
strrchr (GNU libc 2.39)|64|5.005|5.008|5.016|5.008|0.047|11.901|0.006
strrchr (Arm OR 23.01)|64|13.864|13.869|13.874|13.869|0.013|4.298|0.001
strrchr (LI-PaRAD)|65|8.059|8.09|8.097|8.09|0.045|7.483|0.003
strrchr (GNU libc 2.39)|65|5.005|5.008|5.016|5.008|0.043|12.088|0.005
strrchr (Arm OR 23.01)|65|13.863|13.869|13.874|13.869|0.014|4.365|0.001
strrchr (LI-PaRAD)|66|7.881|8.09|8.095|8.081|0.478|7.607|0.037
strrchr (GNU libc 2.39)|66|5.005|5.008|5.013|5.008|0.042|12.274|0.005
strrchr (Arm OR 23.01)|66|13.864|13.869|13.874|13.869|0.012|4.432|0.001
strrchr (LI-PaRAD)|67|7.876|8.09|8.095|8.08|0.528|7.722|0.042
strrchr (GNU libc 2.39)|67|5.005|5.008|5.015|5.008|0.043|12.46|0.005
strrchr (Arm OR 23.01)|67|13.865|13.869|13.871|13.868|0.011|4.499|0.0
strrchr (LI-PaRAD)|68|7.881|8.09|8.097|8.078|0.594|7.84|0.048
