ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (GNU libc 2.39)|101|5.068|6.09|22.931|11.413|67.674|12.208|5.958
memcpy (LI-PaRAD)|102|3.849|3.854|19.861|7.656|88.493|19.82|8.501
memcpy (Arm OR 23.01)|102|3.313|6.464|22.889|11.401|66.503|12.396|6.599
memcpy (GNU libc 2.39)|102|3.621|5.977|22.453|10.978|69.746|13.117|6.655
memcpy (LI-PaRAD)|103|3.849|3.853|19.861|7.656|89.415|20.129|8.583
memcpy (Arm OR 23.01)|103|3.268|6.382|33.071|11.182|71.018|13.346|7.305
memcpy (GNU libc 2.39)|103|3.532|5.992|22.909|10.933|70.719|13.519|7.075
memcpy (LI-PaRAD)|104|3.849|3.853|19.861|7.814|88.828|20.124|8.788
memcpy (Arm OR 23.01)|104|3.143|5.01|21.016|9.48|77.031|15.859|7.621
memcpy (GNU libc 2.39)|104|3.123|5.201|21.209|9.566|78.017|16.016|7.96
memcpy (LI-PaRAD)|105|3.849|3.854|19.862|7.775|88.534|20.33|8.852
memcpy (Arm OR 23.01)|105|3.099|6.977|23.014|11.703|64.948|12.328|6.694
memcpy (GNU libc 2.39)|105|3.829|5.986|29.367|10.838|71.017|13.669|6.813
memcpy (LI-PaRAD)|106|3.849|3.854|19.861|7.656|89.414|20.715|8.833
memcpy (Arm OR 23.01)|106|3.668|6.802|22.808|11.969|63.335|11.905|6.023
memcpy (GNU libc 2.39)|106|4.467|6.09|29.264|11.415|68.353|12.86|6.31
memcpy (LI-PaRAD)|107|3.848|3.854|19.858|7.656|89.412|20.91|8.916
memcpy (Arm OR 23.01)|107|3.766|6.787|22.878|11.88|62.958|12.017|5.991
memcpy (GNU libc 2.39)|107|3.697|6.011|22.674|11.368|68.314|13.13|6.552
memcpy (LI-PaRAD)|108|3.849|3.853|19.86|7.616|89.096|21.119|8.978
memcpy (Arm OR 23.01)|108|3.298|5.01|21.017|9.47|77.214|16.487|7.866
memcpy (GNU libc 2.39)|108|3.051|5.202|21.209|9.75|77.579|16.572|8.662
memcpy (LI-PaRAD)|109|3.849|3.853|27.854|7.893|90.245|21.077|9.237
memcpy (Arm OR 23.01)|109|3.45|6.341|22.876|11.404|66.328|13.143|6.77
memcpy (GNU libc 2.39)|109|3.561|5.774|22.561|10.844|70.936|14.232|7.134
memcpy (LI-PaRAD)|110|3.849|3.853|19.86|7.774|88.528|21.297|9.273
memcpy (Arm OR 23.01)|110|3.686|6.27|26.805|11.226|67.835|13.538|6.827
memcpy (GNU libc 2.39)|110|3.613|5.871|24.493|10.971|70.267|14.248|7.273
memcpy (LI-PaRAD)|111|3.849|3.853|19.861|7.656|89.418|21.692|9.25
memcpy (Arm OR 23.01)|111|3.053|6.348|22.835|11.101|67.075|13.943|7.466
memcpy (GNU libc 2.39)|111|3.613|5.929|29.448|11.047|72.061|14.53|7.55
memcpy (LI-PaRAD)|112|3.849|3.853|19.861|7.655|89.419|21.889|9.334
memcpy (Arm OR 23.01)|112|2.907|3.902|20.228|7.437|91.103|23.178|10.49
memcpy (GNU libc 2.39)|112|2.969|3.853|20.38|7.485|91.299|22.969|10.206
memcpy (LI-PaRAD)|113|3.849|3.853|19.861|7.655|89.419|22.085|9.417
memcpy (Arm OR 23.01)|113|2.902|3.442|20.025|6.627|98.986|26.679|11.242
memcpy (GNU libc 2.39)|113|2.965|2.977|18.995|5.991|104.886|29.707|11.698
memcpy (LI-PaRAD)|114|3.848|3.854|19.862|7.656|89.418|22.278|9.5
memcpy (Arm OR 23.01)|114|2.935|3.487|19.991|6.845|98.079|26.391|11.406
memcpy (GNU libc 2.39)|114|2.966|2.979|19.689|6.034|104.142|29.61|11.709
memcpy (LI-PaRAD)|115|3.849|3.854|19.863|7.657|89.409|22.469|9.581
memcpy (Arm OR 23.01)|115|2.933|3.159|19.859|6.524|100.493|27.927|11.739
memcpy (GNU libc 2.39)|115|2.902|2.911|18.93|5.763|106.819|31.251|11.976
memcpy (LI-PaRAD)|116|3.849|3.854|19.861|7.656|89.42|22.67|9.667
memcpy (Arm OR 23.01)|116|2.712|3.131|19.374|6.243|103.01|29.477|12.03
memcpy (GNU libc 2.39)|116|3.008|3.024|19.038|5.993|103.724|30.114|11.784
memcpy (LI-PaRAD)|117|3.849|3.853|19.859|7.655|89.415|22.865|9.75
memcpy (Arm OR 23.01)|117|2.821|3.456|19.946|6.644|99.231|27.657|11.678
memcpy (GNU libc 2.39)|117|2.966|2.979|19.331|5.958|104.452|30.754|12.077
memcpy (LI-PaRAD)|118|3.849|3.854|19.86|7.656|89.403|23.057|9.831
memcpy (Arm OR 23.01)|118|2.897|3.463|19.948|6.671|98.649|27.621|11.629
memcpy (GNU libc 2.39)|118|2.965|2.978|18.992|6.156|104.031|30.65|12.446
memcpy (LI-PaRAD)|119|3.849|3.853|19.858|7.814|88.828|23.027|10.055
memcpy (Arm OR 23.01)|119|2.965|3.465|19.945|6.66|98.976|27.98|11.781
memcpy (GNU libc 2.39)|119|2.967|2.979|22.979|6.052|105.785|31.177|12.315
memcpy (LI-PaRAD)|120|3.849|3.854|19.863|7.814|88.823|23.219|10.139
memcpy (Arm OR 23.01)|120|2.785|3.055|19.318|6.001|104.76|31.52|12.515
memcpy (GNU libc 2.39)|120|2.826|2.836|18.85|5.687|108.245|33.458|12.883
memcpy (LI-PaRAD)|121|3.849|3.854|19.861|7.656|89.408|23.644|10.082
memcpy (Arm OR 23.01)|121|2.938|3.137|19.828|6.38|102.373|29.951|12.255
memcpy (GNU libc 2.39)|121|2.905|2.912|19.058|5.934|105.903|32.429|12.838
memcpy (LI-PaRAD)|122|3.849|3.854|19.86|7.814|88.824|23.605|10.308
memcpy (Arm OR 23.01)|122|2.939|3.121|19.915|6.258|102.313|30.33|12.215
memcpy (GNU libc 2.39)|122|2.903|2.912|18.92|5.723|106.265|33.164|12.669
memcpy (LI-PaRAD)|123|3.848|3.854|19.861|7.616|89.097|24.052|10.225
memcpy (Arm OR 23.01)|123|2.918|3.136|19.809|6.513|100.679|29.957|12.574
memcpy (GNU libc 2.39)|123|2.904|2.912|19.861|5.931|106.324|33.086|13.084
memcpy (LI-PaRAD)|124|3.849|3.854|19.862|7.814|88.822|23.991|10.476
memcpy (Arm OR 23.01)|124|2.777|3.054|19.338|5.964|104.696|32.683|12.942
memcpy (GNU libc 2.39)|124|2.827|2.837|18.985|5.62|107.352|34.476|13.179
memcpy (LI-PaRAD)|125|3.849|3.854|19.862|7.735|88.219|24.216|10.512
memcpy (Arm OR 23.01)|125|2.935|3.135|19.704|6.377|102.375|30.951|12.649
memcpy (GNU libc 2.39)|125|2.902|2.911|18.928|5.723|106.288|33.987|12.984
memcpy (LI-PaRAD)|126|3.849|3.853|19.859|7.656|89.417|24.624|10.5
memcpy (Arm OR 23.01)|126|2.934|3.137|19.701|6.543|101.327|30.771|12.938
memcpy (GNU libc 2.39)|126|2.904|2.911|18.924|5.885|105.591|33.876|13.352
memcpy (LI-PaRAD)|127|3.849|3.854|19.86|7.735|88.215|24.601|10.679
memcpy (Arm OR 23.01)|127|2.925|3.126|19.698|6.337|101.998|31.485|12.844
memcpy (GNU libc 2.39)|127|2.902|2.911|22.908|5.802|107.759|34.499|13.248
memcpy (LI-PaRAD)|128|3.849|3.852|3.859|3.852|0.041|30.946|0.013
memcpy (Arm OR 23.01)|128|2.581|3.183|19.549|5.11|105.731|35.195|11.699
memcpy (GNU libc 2.39)|128|2.645|2.675|18.697|5.214|112.552|38.468|14.035
