ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcpy (Arm OR 23.01)|52|7.509|7.69|23.824|15.133|52.808|4.336|2.173
strcpy (GNU libc 2.39)|52|3.855|3.866|23.864|7.631|89.366|10.142|4.304
strcpy (LI-PaRAD)|53|2.715|3.062|19.302|5.831|105.559|14.157|5.533
strcpy (Arm OR 23.01)|53|7.508|7.742|23.702|15.134|52.837|4.421|2.217
strcpy (GNU libc 2.39)|53|3.856|3.866|19.88|7.595|88.654|10.338|4.381
strcpy (LI-PaRAD)|54|2.703|3.108|19.472|6.025|104.511|14.151|5.705
strcpy (Arm OR 23.01)|54|7.509|7.728|23.687|15.009|53.416|4.547|2.262
strcpy (GNU libc 2.39)|54|3.856|3.865|19.878|7.588|88.636|10.537|4.463
strcpy (LI-PaRAD)|55|2.697|2.773|19.187|5.664|108.911|15.514|6.029
strcpy (Arm OR 23.01)|55|7.508|7.763|23.726|15.176|52.924|4.583|2.306
strcpy (GNU libc 2.39)|55|3.84|3.85|19.861|7.646|89.407|10.761|4.588
strcpy (LI-PaRAD)|56|2.7|2.773|19.448|5.688|108.544|15.694|6.118
strcpy (Arm OR 23.01)|56|7.509|7.716|39.65|15.025|55.433|4.743|2.346
strcpy (GNU libc 2.39)|56|3.855|3.866|19.877|7.706|88.083|10.831|4.678
strcpy (LI-PaRAD)|57|2.695|2.774|19.263|5.685|108.125|15.931|6.211
strcpy (Arm OR 23.01)|57|7.509|7.759|23.761|15.169|52.908|4.751|2.39
strcpy (GNU libc 2.39)|57|3.855|3.865|19.875|7.785|88.409|11.007|4.789
strcpy (LI-PaRAD)|58|2.706|2.773|19.47|5.646|108.6|16.336|6.338
strcpy (Arm OR 23.01)|58|7.509|7.776|27.599|15.179|52.998|4.83|2.426
strcpy (GNU libc 2.39)|58|3.855|3.865|19.874|7.631|89.001|11.312|4.808
strcpy (LI-PaRAD)|59|2.697|2.774|19.25|5.658|109.253|16.705|6.489
strcpy (Arm OR 23.01)|59|7.509|7.662|23.712|15.004|53.418|4.97|2.473
strcpy (GNU libc 2.39)|59|3.839|3.85|19.86|7.81|88.876|11.429|4.992
strcpy (LI-PaRAD)|60|2.702|2.773|19.206|5.689|108.662|16.835|6.57
strcpy (Arm OR 23.01)|60|7.508|7.672|27.568|15.048|53.629|5.049|2.518
strcpy (GNU libc 2.39)|60|3.855|3.865|19.874|7.824|88.715|11.581|5.054
strcpy (LI-PaRAD)|61|2.707|2.774|19.47|5.714|108.606|17.029|6.641
strcpy (Arm OR 23.01)|61|7.509|7.748|35.514|15.3|53.848|5.071|2.563
strcpy (GNU libc 2.39)|61|3.855|3.865|19.875|7.79|88.433|11.779|5.127
strcpy (LI-PaRAD)|62|2.697|2.772|19.222|5.668|109.016|17.499|6.812
strcpy (Arm OR 23.01)|62|7.509|7.723|23.689|15.046|52.83|5.188|2.586
strcpy (GNU libc 2.39)|62|3.85|3.865|19.937|7.667|89.295|12.084|5.15
strcpy (LI-PaRAD)|63|2.699|2.773|19.475|5.605|108.394|17.748|6.856
strcpy (Arm OR 23.01)|63|7.509|7.733|35.513|15.129|54.375|5.294|2.647
strcpy (GNU libc 2.39)|63|3.841|3.849|19.86|7.571|88.816|12.342|5.233
strcpy (LI-PaRAD)|64|3.437|3.78|19.863|7.48|91.388|13.074|5.658
strcpy (Arm OR 23.01)|64|10.092|26.229|38.166|20.592|38.048|3.522|1.677
