ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strcmp (Arm OR 23.01)|31|6.932|6.949|22.998|13.875|57.254|2.899|1.444
strcmp (GNU libc 2.39)|31|4.311|4.33|20.337|8.646|82.175|5.235|2.338
strcmp (LI-PaRAD)|32|6.16|6.199|34.19|12.477|64.663|3.475|1.709
strcmp (Arm OR 23.01)|32|9.699|25.916|26.204|19.813|39.387|1.855|0.9
strcmp (GNU libc 2.39)|32|5.046|5.059|33.06|10.207|75.461|4.472|2.097
strcmp (LI-PaRAD)|33|6.161|6.198|22.237|12.278|63.274|3.596|1.748
strcmp (Arm OR 23.01)|33|9.775|25.863|26.158|19.885|39.13|1.905|0.929
strcmp (GNU libc 2.39)|33|5.04|5.06|21.112|10.17|73.421|4.587|2.158
strcmp (LI-PaRAD)|34|6.163|6.199|22.226|12.479|62.712|3.663|1.813
strcmp (Arm OR 23.01)|34|9.702|25.893|26.088|19.913|39.166|1.962|0.96
strcmp (GNU libc 2.39)|34|5.043|5.06|21.069|10.128|73.883|4.754|2.224
strcmp (LI-PaRAD)|35|6.159|6.198|22.226|12.515|62.833|3.768|1.871
strcmp (Arm OR 23.01)|35|9.764|25.875|26.189|19.753|39.693|2.041|0.994
strcmp (GNU libc 2.39)|35|5.028|5.061|21.068|10.128|73.878|4.893|2.29
strcmp (LI-PaRAD)|36|6.16|6.198|22.221|12.478|62.704|3.878|1.919
strcmp (Arm OR 23.01)|36|9.758|25.866|26.093|19.641|39.89|2.109|1.018
strcmp (GNU libc 2.39)|36|5.038|5.059|21.075|10.126|73.9|5.035|2.357
strcmp (LI-PaRAD)|37|6.16|6.199|22.229|12.359|63.338|4.022|1.968
strcmp (Arm OR 23.01)|37|9.699|25.857|41.925|19.915|40.744|2.15|1.053
strcmp (GNU libc 2.39)|37|5.04|5.06|21.07|10.128|73.877|5.173|2.42
strcmp (LI-PaRAD)|38|6.159|6.199|22.223|12.241|63.47|4.149|2.006
strcmp (Arm OR 23.01)|38|9.725|25.919|26.116|19.931|39.149|2.191|1.071
strcmp (GNU libc 2.39)|38|5.038|5.06|21.069|10.089|73.695|5.316|2.48
strcmp (LI-PaRAD)|39|6.16|6.195|22.227|12.359|63.348|4.24|2.074
