ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (LI-PaRAD)|69|3.464|3.681|19.815|7.295|92.531|14.361|6.072
strlen (Arm OR 23.01)|69|11.012|27.094|27.18|22.267|32.896|3.392|1.557
strlen (GNU libc 2.39)|69|4.041|4.129|20.138|8.236|85.375|12.415|5.457
strlen (LI-PaRAD)|70|3.464|3.679|19.82|7.264|92.351|14.583|6.15
strlen (Arm OR 23.01)|70|11.01|27.093|27.19|22.218|33.395|3.464|1.603
strlen (GNU libc 2.39)|70|4.042|4.13|20.14|8.235|85.3|12.587|5.529
strlen (LI-PaRAD)|71|3.464|3.715|19.819|7.329|92.327|14.675|6.194
strlen (Arm OR 23.01)|71|11.013|27.099|39.07|22.382|33.784|3.49|1.614
strlen (GNU libc 2.39)|71|3.986|4.128|32.13|8.266|87.591|12.806|5.617
strlen (LI-PaRAD)|72|3.464|3.716|19.819|7.31|92.58|14.962|6.33
strlen (Arm OR 23.01)|72|11.03|27.092|43.175|22.224|34.865|3.586|1.666
strlen (GNU libc 2.39)|72|4.04|4.126|20.141|8.116|85.354|13.004|5.631
strlen (LI-PaRAD)|73|3.464|3.678|19.817|7.293|92.822|15.24|6.452
strlen (Arm OR 23.01)|73|11.005|27.091|27.179|22.37|32.835|3.577|1.655
strlen (GNU libc 2.39)|73|3.982|4.129|20.143|8.231|85.407|13.147|5.78
strlen (LI-PaRAD)|74|3.465|3.678|19.819|7.305|92.588|15.385|6.502
strlen (Arm OR 23.01)|74|11.009|27.092|27.184|22.301|32.789|3.632|1.67
strlen (GNU libc 2.39)|74|4.035|4.129|20.14|8.073|85.966|13.459|5.784
strlen (LI-PaRAD)|75|3.464|3.691|19.818|7.311|92.432|15.558|6.574
strlen (Arm OR 23.01)|75|11.004|27.093|27.181|22.219|33.39|3.711|1.717
strlen (GNU libc 2.39)|75|3.997|4.128|20.145|8.386|84.826|13.38|6.014
strlen (LI-PaRAD)|76|3.464|3.678|19.82|7.12|93.481|16.07|6.637
strlen (Arm OR 23.01)|76|10.925|27.093|27.184|22.334|32.847|3.729|1.723
strlen (GNU libc 2.39)|76|4.012|4.126|20.145|8.149|85.159|13.72|5.988
strlen (LI-PaRAD)|77|3.465|3.677|19.819|7.299|92.709|16.045|6.789
strlen (Arm OR 23.01)|77|11.004|27.11|27.181|22.386|32.836|3.771|1.744
strlen (GNU libc 2.39)|77|4.025|4.127|20.142|8.227|85.382|13.87|6.096
strlen (LI-PaRAD)|78|3.465|3.695|19.815|7.47|91.924|16.04|6.954
strlen (Arm OR 23.01)|78|11.007|27.091|27.201|22.169|33.395|3.867|1.785
strlen (GNU libc 2.39)|78|4.036|4.128|20.145|8.237|85.416|14.039|6.172
strlen (LI-PaRAD)|79|3.464|3.694|19.817|7.46|91.979|16.276|7.057
strlen (Arm OR 23.01)|79|11.01|27.091|27.179|22.06|33.895|3.946|1.821
strlen (GNU libc 2.39)|79|4.004|4.125|20.143|8.11|85.334|14.277|6.183
strlen (LI-PaRAD)|80|3.465|3.676|19.819|7.282|93.138|16.78|7.115
strlen (Arm OR 23.01)|80|11.005|27.093|27.179|22.186|33.333|3.96|1.824
strlen (GNU libc 2.39)|80|4.208|4.223|20.232|8.499|83.75|13.918|6.213
strlen (LI-PaRAD)|81|3.464|3.671|19.823|7.279|92.852|16.948|7.176
strlen (Arm OR 23.01)|81|11.026|27.094|27.182|22.302|32.889|3.978|1.829
