        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          28 |          3.171 |          3.381 |          3.470 |          3.379 |          2.543 |          7.723 |          0.199 |     -19.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          29 |          2.694 |          2.696 |          2.701 |          2.697 |          0.077 |         10.015 |          0.008 |
             memcmp (LI-PaRAD) |          29 |          3.208 |          3.395 |          3.471 |          3.383 |          2.451 |          7.988 |          0.198 |     -20.29%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          30 |          2.694 |          2.696 |          2.701 |          2.697 |          0.075 |         10.360 |          0.008 |
             memcmp (LI-PaRAD) |          30 |          3.192 |          3.395 |          3.470 |          3.386 |          2.426 |          8.257 |          0.203 |     -20.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          31 |          2.695 |          2.696 |          2.701 |          2.697 |          0.068 |         10.706 |          0.007 |
             memcmp (LI-PaRAD) |          31 |          3.208 |          3.387 |          3.470 |          3.385 |          2.173 |          8.532 |          0.188 |     -20.35%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          32 |          2.695 |          2.696 |          2.704 |          2.697 |          0.077 |         11.051 |          0.009 |
             memcmp (LI-PaRAD) |          32 |          3.208 |          3.398 |          3.470 |          3.385 |          2.469 |          8.809 |          0.221 |     -20.34%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          33 |          5.101 |          5.104 |          5.109 |          5.104 |          0.039 |          6.021 |          0.002 |
             memcmp (LI-PaRAD) |          33 |          4.332 |          4.475 |          4.854 |          4.482 |          2.694 |          6.862 |          0.181 |     +13.88%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          34 |          5.101 |          5.104 |          5.109 |          5.104 |          0.039 |          6.204 |          0.002 |
             memcmp (LI-PaRAD) |          34 |          4.332 |          4.465 |          4.766 |          4.468 |          2.014 |          7.090 |          0.141 |     +14.24%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          35 |          5.101 |          5.104 |          5.110 |          5.105 |          0.040 |          6.386 |          0.003 |
             memcmp (LI-PaRAD) |          35 |          4.333 |          4.455 |          4.863 |          4.456 |          2.168 |          7.318 |          0.155 |     +14.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          36 |          5.101 |          5.104 |          5.111 |          5.105 |          0.043 |          6.568 |          0.003 |
             memcmp (LI-PaRAD) |          36 |          4.333 |          4.439 |          4.837 |          4.472 |          2.568 |          7.503 |          0.188 |     +14.16%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          37 |          5.101 |          5.104 |          5.108 |          5.104 |          0.038 |          6.751 |          0.003 |
             memcmp (LI-PaRAD) |          37 |          4.332 |          4.449 |          4.717 |          4.452 |          2.005 |          7.744 |          0.154 |     +14.67%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          38 |          5.101 |          5.104 |          5.133 |          5.105 |          0.067 |          6.933 |          0.005 |
             memcmp (LI-PaRAD) |          38 |          4.333 |          4.464 |          4.791 |          4.463 |          2.045 |          7.933 |          0.161 |     +14.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          39 |          5.101 |          5.104 |          5.109 |          5.105 |          0.039 |          7.116 |          0.003 |
             memcmp (LI-PaRAD) |          39 |          4.333 |          4.474 |          4.956 |          4.493 |          2.991 |          8.091 |          0.235 |     +13.61%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          40 |          5.101 |          5.104 |          5.108 |          5.104 |          0.041 |          7.298 |          0.003 |
             memcmp (LI-PaRAD) |          40 |          4.428 |          4.483 |          4.728 |          4.512 |          1.943 |          8.260 |          0.159 |     +13.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          41 |          5.102 |          5.104 |          5.109 |          5.104 |          0.040 |          7.481 |          0.003 |
             memcmp (LI-PaRAD) |          41 |          4.428 |          4.431 |          4.722 |          4.477 |          1.699 |          8.532 |          0.142 |     +14.02%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          42 |          5.101 |          5.104 |          5.110 |          5.104 |          0.037 |          7.663 |          0.003 |
             memcmp (LI-PaRAD) |          42 |          4.428 |          4.433 |          4.753 |          4.498 |          2.047 |          8.699 |          0.174 |     +13.47%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          43 |          5.101 |          5.104 |          5.108 |          5.104 |          0.038 |          7.846 |          0.003 |
             memcmp (LI-PaRAD) |          43 |          4.427 |          4.431 |          4.694 |          4.481 |          1.725 |          8.939 |          0.151 |     +13.90%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          44 |          5.101 |          5.104 |          5.109 |          5.104 |          0.039 |          8.028 |          0.003 |
             memcmp (LI-PaRAD) |          44 |          4.428 |          4.433 |          4.693 |          4.485 |          1.679 |          9.140 |          0.151 |     +13.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          45 |          5.101 |          5.104 |          5.113 |          5.104 |          0.041 |          8.210 |          0.003 |
             memcmp (LI-PaRAD) |          45 |          4.427 |          4.525 |          4.814 |          4.536 |          2.451 |          9.245 |          0.223 |     +12.54%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          46 |          5.101 |          5.104 |          5.134 |          5.105 |          0.069 |          8.392 |          0.006 |
             memcmp (LI-PaRAD) |          46 |          4.428 |          4.453 |          4.817 |          4.507 |          2.112 |          9.509 |          0.197 |     +13.26%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          47 |          5.101 |          5.104 |          5.112 |          5.104 |          0.041 |          8.575 |          0.004 |
             memcmp (LI-PaRAD) |          47 |          4.428 |          4.432 |          4.756 |          4.488 |          1.899 |          9.757 |          0.181 |     +13.74%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          48 |          5.101 |          5.104 |          5.110 |          5.105 |          0.042 |          8.757 |          0.004 |
             memcmp (LI-PaRAD) |          48 |          4.428 |          4.502 |          4.796 |          4.518 |          2.275 |          9.901 |          0.221 |     +13.00%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
         memcmp (Arm OR 23.01) |          49 |          5.101 |          5.104 |          5.115 |          5.104 |          0.044 |          8.940 |          0.004 |
             memcmp (LI-PaRAD) |          49 |          4.427 |          4.432 |          4.749 |          4.485 |          1.815 |         10.178 |          0.181 |     +13.81%
