ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strncmp (LI-PaRAD)|95|10.399|10.401|10.408|10.401|0.019|8.506|0.002
strncmp (GNU libc 2.39)|95|15.026|15.032|15.041|15.032|0.017|5.886|0.001
strncmp (Arm OR 23.01)|95|16.754|16.759|16.826|16.769|0.099|5.276|0.005
strncmp (LI-PaRAD)|96|10.207|10.289|10.364|10.284|0.351|8.694|0.031
strncmp (GNU libc 2.39)|96|14.825|14.831|14.85|14.831|0.029|6.028|0.002
strncmp (Arm OR 23.01)|96|15.788|15.912|16.341|15.926|0.848|5.614|0.047
strncmp (LI-PaRAD)|97|13.48|13.537|13.656|13.528|0.378|6.678|0.025
strncmp (GNU libc 2.39)|97|15.963|15.991|16.014|15.991|0.035|5.649|0.002
strncmp (Arm OR 23.01)|97|21.182|21.187|21.193|21.187|0.011|4.264|0.0
strncmp (LI-PaRAD)|98|13.48|13.59|13.711|13.573|0.389|6.725|0.026
strncmp (GNU libc 2.39)|98|15.989|15.998|16.018|15.997|0.028|5.705|0.002
