ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (LI-PaRAD)|32|7.123|7.13|23.133|14.376|55.48|2.867|1.445
strchr (Arm OR 23.01)|32|11.168|27.175|27.225|22.232|33.297|1.58|0.727
strchr (GNU libc 2.39)|32|3.346|3.353|19.432|6.695|97.403|7.328|2.987
strchr (LI-PaRAD)|33|7.122|7.131|23.133|14.138|55.936|2.993|1.481
strchr (Arm OR 23.01)|33|11.17|27.174|27.23|22.27|33.302|1.627|0.75
strchr (GNU libc 2.39)|33|3.346|3.353|19.361|6.679|97.714|7.593|3.092
strchr (LI-PaRAD)|34|7.124|7.13|31.13|14.415|55.97|3.045|1.537
strchr (Arm OR 23.01)|34|11.17|27.175|27.268|22.432|32.771|1.66|0.766
strchr (GNU libc 2.39)|34|3.347|3.353|19.856|6.718|97.199|7.749|3.163
strchr (LI-PaRAD)|35|7.123|7.13|23.153|14.297|55.308|3.141|1.575
strchr (Arm OR 23.01)|35|11.17|27.174|27.217|22.27|33.308|1.726|0.796
strchr (GNU libc 2.39)|35|3.347|3.353|19.73|6.688|97.672|8.04|3.276
strchr (LI-PaRAD)|36|7.124|7.13|23.133|14.217|55.978|3.257|1.623
strchr (Arm OR 23.01)|36|11.17|27.176|27.227|22.393|32.741|1.759|0.809
strchr (GNU libc 2.39)|36|3.347|3.353|19.758|6.684|97.78|8.282|3.374
strchr (LI-PaRAD)|37|7.123|7.13|23.132|14.415|55.556|3.311|1.674
strchr (Arm OR 23.01)|37|11.169|27.175|27.21|22.27|33.31|1.825|0.841
strchr (GNU libc 2.39)|37|3.346|3.353|19.364|6.68|97.72|8.513|3.467
strchr (LI-PaRAD)|38|7.124|7.13|23.135|14.218|55.976|3.438|1.713
strchr (Arm OR 23.01)|38|11.17|27.175|43.191|22.312|34.266|1.876|0.865
strchr (GNU libc 2.39)|38|3.347|3.353|19.521|6.84|97.101|8.655|3.621
strchr (LI-PaRAD)|39|7.123|7.13|23.135|14.217|55.977|3.528|1.758
strchr (Arm OR 23.01)|39|11.168|27.176|27.259|22.312|32.834|1.912|0.875
strchr (GNU libc 2.39)|39|3.347|3.354|19.717|6.693|97.554|8.944|3.645
strchr (LI-PaRAD)|40|7.123|7.13|23.136|14.376|55.477|3.583|1.807
strchr (Arm OR 23.01)|40|11.17|27.176|43.196|22.472|34.006|1.959|0.905
strchr (GNU libc 2.39)|40|3.347|3.353|31.362|6.688|100.901|9.212|3.711
strchr (LI-PaRAD)|41|7.124|7.13|23.134|14.257|56.064|3.706|1.851
strchr (Arm OR 23.01)|41|11.17|27.175|27.204|22.192|33.374|2.028|0.93
strchr (GNU libc 2.39)|41|3.347|3.353|19.771|6.698|97.459|9.389|3.828
strchr (LI-PaRAD)|42|7.124|7.131|23.133|14.217|55.976|3.8|1.893
strchr (Arm OR 23.01)|42|11.17|27.175|27.253|22.43|32.761|2.051|0.946
strchr (GNU libc 2.39)|42|3.347|3.353|19.673|6.767|96.27|9.563|3.979
strchr (LI-PaRAD)|43|7.124|7.13|23.133|14.257|56.063|3.887|1.942
strchr (Arm OR 23.01)|43|11.169|27.174|27.218|22.43|32.761|2.099|0.968
strchr (GNU libc 2.39)|43|3.347|3.353|19.77|6.699|97.466|9.847|4.015
strchr (LI-PaRAD)|44|7.123|7.13|23.133|14.138|55.937|3.99|1.975
strchr (Arm OR 23.01)|44|11.171|27.175|27.225|22.391|32.752|2.151|0.989
strchr (GNU libc 2.39)|44|3.347|3.352|27.676|6.772|99.441|10.086|4.126
strchr (LI-PaRAD)|45|7.123|7.13|23.135|14.217|55.976|4.071|2.028
strchr (Arm OR 23.01)|45|11.17|27.173|27.235|22.389|32.75|2.2|1.012
strchr (GNU libc 2.39)|45|3.347|3.353|19.634|6.841|97.136|10.251|4.289
strchr (LI-PaRAD)|46|7.124|7.13|23.132|14.336|55.395|4.125|2.074
strchr (Arm OR 23.01)|46|11.17|27.175|27.223|22.431|32.751|2.246|1.035
strchr (GNU libc 2.39)|46|3.347|3.353|19.799|6.694|97.574|10.551|4.3
strchr (LI-PaRAD)|47|7.124|7.13|23.133|14.257|56.063|4.248|2.122
strchr (Arm OR 23.01)|47|11.17|27.176|27.206|22.271|33.312|2.318|1.069
strchr (GNU libc 2.39)|47|3.347|3.353|19.745|6.803|96.779|10.713|4.469
strchr (LI-PaRAD)|48|7.124|7.13|23.135|14.416|55.558|4.296|2.172
strchr (Arm OR 23.01)|48|11.168|27.174|27.232|22.272|33.001|2.359|1.078
strchr (GNU libc 2.39)|48|3.839|3.849|23.854|7.704|89.91|9.358|4.001
strchr (LI-PaRAD)|49|7.123|7.13|23.134|14.217|55.974|4.433|2.208
strchr (Arm OR 23.01)|49|11.168|27.175|27.22|22.273|33.005|2.408|1.101
strchr (GNU libc 2.39)|49|3.839|3.849|19.942|7.664|89.275|9.555|4.076
strchr (LI-PaRAD)|50|7.124|7.13|23.135|14.217|55.978|4.524|2.254
strchr (Arm OR 23.01)|50|11.168|27.174|27.219|22.389|32.753|2.444|1.124
strchr (GNU libc 2.39)|50|3.84|3.849|20.135|7.661|89.368|9.761|4.164
strchr (LI-PaRAD)|51|7.124|7.13|23.133|14.257|56.062|4.61|2.303
strchr (Arm OR 23.01)|51|11.168|27.176|39.177|22.394|33.318|2.496|1.146
strchr (GNU libc 2.39)|51|3.84|3.85|19.989|7.815|88.836|9.87|4.312
strchr (LI-PaRAD)|52|7.124|7.129|23.133|14.256|56.066|4.701|2.348
strchr (Arm OR 23.01)|52|11.169|27.174|43.196|22.548|33.736|2.536|1.176
strchr (GNU libc 2.39)|52|3.842|3.849|19.893|7.81|88.897|10.075|4.401
strchr (LI-PaRAD)|53|7.124|7.13|23.134|14.257|56.064|4.791|2.393
strchr (Arm OR 23.01)|53|11.171|27.175|27.269|22.194|33.382|2.621|1.202
strchr (GNU libc 2.39)|53|3.84|3.851|20.145|7.661|89.358|10.346|4.414
strchr (LI-PaRAD)|54|7.123|7.13|23.132|14.217|55.978|4.886|2.434
strchr (Arm OR 23.01)|54|11.169|27.175|27.23|22.47|32.192|2.62|1.199
strchr (GNU libc 2.39)|54|3.841|3.849|19.992|7.814|88.837|10.451|4.566
strchr (LI-PaRAD)|55|7.124|7.13|23.133|14.099|56.555|5.02|2.477
strchr (Arm OR 23.01)|55|11.169|27.176|39.189|22.393|33.895|2.706|1.255
strchr (GNU libc 2.39)|55|3.839|3.849|19.865|7.774|88.528|10.651|4.639
strchr (LI-PaRAD)|56|7.124|7.13|23.133|14.257|56.062|5.062|2.529
strchr (Arm OR 23.01)|56|11.169|27.175|27.223|22.587|32.212|2.707|1.249
strchr (GNU libc 2.39)|56|3.84|3.848|20.102|7.621|89.054|10.941|4.654
strchr (LI-PaRAD)|57|7.124|7.13|23.137|14.257|56.063|5.152|2.574
strchr (Arm OR 23.01)|57|11.168|27.175|27.223|22.272|33.301|2.811|1.295
strchr (GNU libc 2.39)|57|3.84|3.85|20.24|7.829|88.646|10.992|4.802
strchr (LI-PaRAD)|58|7.124|7.129|23.132|14.217|55.979|5.248|2.614
strchr (Arm OR 23.01)|58|11.169|27.176|27.274|22.354|32.742|2.838|1.302
strchr (GNU libc 2.39)|58|3.84|3.849|20.078|7.736|88.246|11.238|4.881
strchr (LI-PaRAD)|59|7.123|7.13|23.133|14.217|55.981|5.338|2.659
strchr (Arm OR 23.01)|59|11.168|27.175|27.272|22.43|32.765|2.881|1.329
strchr (GNU libc 2.39)|59|3.839|3.849|19.922|7.62|89.03|11.526|4.902
strchr (LI-PaRAD)|60|7.124|7.13|23.132|14.257|56.065|5.424|2.71
strchr (Arm OR 23.01)|60|11.169|27.175|27.223|22.432|32.744|2.929|1.35
strchr (GNU libc 2.39)|60|3.841|3.85|20.188|7.773|88.635|11.631|5.067
strchr (LI-PaRAD)|61|7.124|7.131|23.134|14.257|56.061|5.513|2.754
strchr (Arm OR 23.01)|61|11.17|27.174|27.227|22.431|32.766|2.978|1.374
strchr (GNU libc 2.39)|61|3.839|3.849|20.033|7.66|89.366|11.91|5.081
strchr (LI-PaRAD)|62|7.124|7.131|23.136|14.257|56.061|5.604|2.799
strchr (Arm OR 23.01)|62|11.169|27.174|27.219|22.272|33.297|3.057|1.409
strchr (GNU libc 2.39)|62|3.84|3.85|19.916|7.652|89.487|12.131|5.175
strchr (LI-PaRAD)|63|7.124|7.13|23.132|14.257|56.062|5.695|2.845
strchr (Arm OR 23.01)|63|11.17|27.175|27.212|22.39|32.757|3.08|1.417
strchr (GNU libc 2.39)|63|3.841|3.848|20.207|7.813|88.931|12.206|5.333
strchr (LI-PaRAD)|64|9.018|25.09|41.228|18.523|44.491|4.115|2.061
strchr (Arm OR 23.01)|64|14.639|30.641|46.645|29.092|17.92|2.162|0.652
strchr (GNU libc 2.39)|64|4.519|4.527|20.553|8.965|80.3|10.318|4.615
strchr (LI-PaRAD)|65|9.165|25.256|25.414|18.571|42.447|4.114|2.034
strchr (Arm OR 23.01)|65|14.56|30.641|30.647|29.288|14.875|2.153|0.586
strchr (GNU libc 2.39)|65|4.517|4.528|20.607|8.965|80.31|10.48|4.688
strchr (LI-PaRAD)|66|8.977|25.062|25.359|18.388|43.219|4.244|2.107
strchr (Arm OR 23.01)|66|14.596|30.64|30.647|29.369|14.79|2.18|0.596
