        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         105 |         21.182 |         21.185 |         21.209 |         21.186 |          0.016 |          4.616 |          0.001
         strncmp GNU libc 2.39 |         105 |         17.008 |         17.014 |         17.025 |         17.014 |          0.022 |          5.747 |          0.001
      strncmp LI-PaRAD/EMOPASS |         105 |         13.479 |         13.531 |         13.729 |         13.545 |          0.429 |          7.220 |          0.031
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         106 |         21.566 |         21.570 |         21.576 |         21.571 |          0.013 |          4.577 |          0.001
         strncmp GNU libc 2.39 |         106 |         17.250 |         17.263 |         17.304 |         17.267 |          0.066 |          5.717 |          0.004
      strncmp LI-PaRAD/EMOPASS |         106 |         13.891 |         14.032 |         14.063 |         14.025 |          0.204 |          7.039 |          0.014
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         107 |         21.565 |         21.570 |         21.595 |         21.571 |          0.018 |          4.620 |          0.001
         strncmp GNU libc 2.39 |         107 |         17.184 |         17.217 |         17.241 |         17.210 |          0.093 |          5.790 |          0.005
      strncmp LI-PaRAD/EMOPASS |         107 |         13.956 |         14.036 |         14.064 |         14.023 |          0.215 |          7.106 |          0.015
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         108 |         21.565 |         21.571 |         21.587 |         21.571 |          0.015 |          4.663 |          0.001
         strncmp GNU libc 2.39 |         108 |         17.201 |         17.242 |         17.276 |         17.242 |          0.069 |          5.833 |          0.004
      strncmp LI-PaRAD/EMOPASS |         108 |         13.893 |         14.035 |         14.062 |         14.024 |          0.231 |          7.172 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         109 |         21.566 |         21.570 |         21.581 |         21.571 |          0.014 |          4.706 |          0.001
         strncmp GNU libc 2.39 |         109 |         17.218 |         17.224 |         17.233 |         17.225 |          0.017 |          5.894 |          0.001
      strncmp LI-PaRAD/EMOPASS |         109 |         13.937 |         14.030 |         14.064 |         14.023 |          0.213 |          7.239 |          0.015
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         110 |         21.566 |         21.570 |         21.576 |         21.571 |          0.013 |          4.749 |          0.001
         strncmp GNU libc 2.39 |         110 |         17.205 |         17.244 |         17.269 |         17.242 |          0.066 |          5.942 |          0.004
      strncmp LI-PaRAD/EMOPASS |         110 |         13.923 |         14.037 |         14.064 |         14.025 |          0.233 |          7.305 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         111 |         21.565 |         21.571 |         21.580 |         21.571 |          0.013 |          4.792 |          0.001
         strncmp GNU libc 2.39 |         111 |         17.218 |         17.225 |         17.235 |         17.225 |          0.019 |          6.002 |          0.001
      strncmp LI-PaRAD/EMOPASS |         111 |         13.894 |         14.038 |         14.064 |         14.025 |          0.236 |          7.371 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         112 |         21.181 |         21.185 |         21.193 |         21.185 |          0.012 |          4.924 |          0.001
         strncmp GNU libc 2.39 |         112 |         16.975 |         16.994 |         17.039 |         16.996 |          0.075 |          6.137 |          0.005
      strncmp LI-PaRAD/EMOPASS |         112 |         13.498 |         13.553 |         13.698 |         13.563 |          0.357 |          7.691 |          0.027
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         113 |         21.180 |         21.184 |         21.191 |         21.185 |          0.012 |          4.968 |          0.001
         strncmp GNU libc 2.39 |         113 |         18.210 |         18.252 |         18.328 |         18.253 |          0.095 |          5.765 |          0.005
      strncmp LI-PaRAD/EMOPASS |         113 |         13.477 |         13.528 |         13.755 |         13.541 |          0.401 |          7.772 |          0.031
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         114 |         21.180 |         21.185 |         21.201 |         21.185 |          0.013 |          5.012 |          0.001
         strncmp GNU libc 2.39 |         114 |         18.206 |         18.225 |         18.309 |         18.232 |          0.105 |          5.823 |          0.006
      strncmp LI-PaRAD/EMOPASS |         114 |         13.478 |         13.487 |         13.682 |         13.511 |          0.348 |          7.858 |          0.027
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         115 |         21.566 |         21.571 |         21.577 |         21.571 |          0.012 |          4.965 |          0.001
         strncmp GNU libc 2.39 |         115 |         18.417 |         18.595 |         18.904 |         18.611 |          0.587 |          5.755 |          0.034
      strncmp LI-PaRAD/EMOPASS |         115 |         13.942 |         14.043 |         14.065 |         14.031 |          0.198 |          7.633 |          0.015
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         116 |         21.180 |         21.185 |         21.210 |         21.185 |          0.017 |          5.099 |          0.001
         strncmp GNU libc 2.39 |         116 |         18.155 |         18.191 |         18.316 |         18.200 |          0.172 |          5.936 |          0.010
      strncmp LI-PaRAD/EMOPASS |         116 |         13.477 |         13.487 |         13.764 |         13.515 |          0.391 |          7.994 |          0.031
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         117 |         21.181 |         21.185 |         21.193 |         21.186 |          0.012 |          5.143 |          0.001
         strncmp GNU libc 2.39 |         117 |         18.183 |         18.221 |         18.275 |         18.221 |          0.080 |          5.980 |          0.005
      strncmp LI-PaRAD/EMOPASS |         117 |         13.479 |         13.515 |         13.679 |         13.529 |          0.374 |          8.054 |          0.030
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         118 |         21.179 |         21.185 |         21.192 |         21.185 |          0.013 |          5.187 |          0.001
         strncmp GNU libc 2.39 |         118 |         18.207 |         18.222 |         18.241 |         18.222 |          0.033 |          6.031 |          0.002
      strncmp LI-PaRAD/EMOPASS |         118 |         13.477 |         13.506 |         13.734 |         13.530 |          0.420 |          8.123 |          0.034
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         119 |         21.183 |         21.188 |         21.207 |         21.188 |          0.015 |          5.231 |          0.001
         strncmp GNU libc 2.39 |         119 |         18.176 |         18.220 |         18.254 |         18.217 |          0.080 |          6.084 |          0.005
      strncmp LI-PaRAD/EMOPASS |         119 |         13.478 |         13.534 |         13.753 |         13.543 |          0.414 |          8.184 |          0.034
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         120 |         21.566 |         21.573 |         21.592 |         21.573 |          0.016 |          5.181 |          0.001
         strncmp GNU libc 2.39 |         120 |         18.360 |         18.428 |         18.491 |         18.426 |          0.169 |          6.065 |          0.010
      strncmp LI-PaRAD/EMOPASS |         120 |         13.957 |         14.019 |         14.078 |         14.025 |          0.200 |          7.969 |          0.016
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         121 |         21.567 |         21.572 |         21.580 |         21.573 |          0.014 |          5.224 |          0.001
         strncmp GNU libc 2.39 |         121 |         19.778 |         19.783 |         19.802 |         19.784 |          0.021 |          5.696 |          0.001
      strncmp LI-PaRAD/EMOPASS |         121 |         13.920 |         14.019 |         14.061 |         14.023 |          0.202 |          8.036 |          0.016
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         122 |         21.567 |         21.572 |         21.610 |         21.573 |          0.024 |          5.267 |          0.001
         strncmp GNU libc 2.39 |         122 |         19.713 |         19.738 |         19.882 |         19.756 |          0.151 |          5.751 |          0.009
      strncmp LI-PaRAD/EMOPASS |         122 |         13.935 |         14.042 |         14.065 |         14.028 |          0.209 |          8.100 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         123 |         21.567 |         21.572 |         21.605 |         21.573 |          0.021 |          5.310 |          0.001
         strncmp GNU libc 2.39 |         123 |         19.709 |         19.739 |         19.763 |         19.736 |          0.051 |          5.804 |          0.003
      strncmp LI-PaRAD/EMOPASS |         123 |         13.917 |         14.033 |         14.070 |         14.022 |          0.248 |          8.170 |          0.020
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         124 |         21.567 |         21.572 |         21.579 |         21.573 |          0.014 |          5.353 |          0.001
         strncmp GNU libc 2.39 |         124 |         19.777 |         19.784 |         19.804 |         19.784 |          0.020 |          5.837 |          0.001
      strncmp LI-PaRAD/EMOPASS |         124 |         13.960 |         14.034 |         14.062 |         14.028 |          0.190 |          8.233 |          0.016
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         125 |         21.568 |         21.572 |         21.597 |         21.573 |          0.017 |          5.396 |          0.001
         strncmp GNU libc 2.39 |         125 |         19.776 |         19.784 |         19.807 |         19.784 |          0.018 |          5.884 |          0.001
      strncmp LI-PaRAD/EMOPASS |         125 |         13.920 |         14.041 |         14.064 |         14.029 |          0.206 |          8.298 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         126 |         21.568 |         21.572 |         21.581 |         21.572 |          0.013 |          5.440 |          0.001
         strncmp GNU libc 2.39 |         126 |         19.778 |         19.784 |         19.791 |         19.784 |          0.013 |          5.931 |          0.001
      strncmp LI-PaRAD/EMOPASS |         126 |         13.955 |         14.046 |         14.074 |         14.036 |          0.178 |          8.360 |          0.015
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         127 |         21.567 |         21.572 |         21.598 |         21.573 |          0.019 |          5.483 |          0.001
         strncmp GNU libc 2.39 |         127 |         19.779 |         19.784 |         19.793 |         19.784 |          0.014 |          5.978 |          0.001
      strncmp LI-PaRAD/EMOPASS |         127 |         13.939 |         14.034 |         14.066 |         14.027 |          0.201 |          8.432 |          0.017
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strncmp Arm optimized-routines |         128 |         21.568 |         21.572 |         21.581 |         21.573 |          0.014 |          5.526 |          0.001
         strncmp GNU libc 2.39 |         128 |         19.762 |         19.782 |         19.797 |         19.778 |          0.038 |          6.027 |          0.002
      strncmp LI-PaRAD/EMOPASS |         128 |         13.907 |         14.035 |         14.066 |         14.028 |          0.203 |          8.498 |          0.017
