        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
          strcmp GNU libc 2.39 |          41 |          6.159 |          6.169 |          6.177 |          6.169 |          0.055 |          6.190 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          41 |          5.390 |          5.393 |          5.399 |          5.393 |          0.048 |          7.080 |          0.003 |     +14.38%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          42 |          6.162 |          6.170 |          6.212 |          6.170 |          0.086 |          6.340 |          0.005 |
       strcmp LI-PaRAD/EMOPASS |          42 |          5.390 |          5.393 |          5.399 |          5.393 |          0.047 |          7.253 |          0.003 |     +14.40%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          43 |          6.164 |          6.171 |          6.179 |          6.170 |          0.048 |          6.490 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          43 |          5.390 |          5.394 |          6.975 |          5.418 |          3.159 |          7.397 |          0.187 |     +13.88%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          44 |          6.158 |          6.166 |          6.180 |          6.165 |          0.058 |          6.647 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          44 |          5.390 |          5.393 |          5.415 |          5.394 |          0.065 |          7.597 |          0.005 |     +14.31%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          45 |          6.158 |          6.165 |          6.175 |          6.166 |          0.057 |          6.797 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          45 |          5.390 |          5.393 |          5.399 |          5.393 |          0.048 |          7.771 |          0.004 |     +14.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          46 |          6.157 |          6.164 |          6.175 |          6.163 |          0.055 |          6.951 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          46 |          5.390 |          5.393 |          5.406 |          5.394 |          0.054 |          7.943 |          0.004 |     +14.27%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          47 |          6.157 |          6.163 |          6.168 |          6.163 |          0.048 |          7.102 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          47 |          5.390 |          5.393 |          5.400 |          5.394 |          0.050 |          8.116 |          0.004 |     +14.27%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          48 |          6.961 |          6.983 |          6.991 |          6.982 |          0.069 |          6.402 |          0.004 |
       strcmp LI-PaRAD/EMOPASS |          48 |          5.390 |          5.393 |          5.401 |          5.394 |          0.051 |          8.288 |          0.004 |     +29.46%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          49 |          6.975 |          6.984 |          6.989 |          6.983 |          0.041 |          6.535 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          49 |          5.390 |          5.393 |          5.399 |          5.393 |          0.048 |          8.461 |          0.004 |     +29.48%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          50 |          6.940 |          6.947 |          7.108 |          6.950 |          0.245 |          6.700 |          0.016 |
       strcmp LI-PaRAD/EMOPASS |          50 |          5.390 |          5.394 |          9.513 |          5.435 |          7.541 |          8.596 |          0.372 |     +27.88%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          51 |          6.939 |          6.948 |          6.973 |          6.949 |          0.088 |          6.836 |          0.006 |
       strcmp LI-PaRAD/EMOPASS |          51 |          5.390 |          5.393 |          5.408 |          5.394 |          0.060 |          8.806 |          0.005 |     +28.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          52 |          6.951 |          6.961 |          6.967 |          6.960 |          0.045 |          6.958 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          52 |          5.390 |          5.393 |          5.399 |          5.393 |          0.050 |          8.979 |          0.004 |     +29.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          53 |          6.953 |          6.961 |          6.971 |          6.961 |          0.042 |          7.091 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          53 |          5.390 |          5.394 |          5.399 |          5.393 |          0.050 |          9.152 |          0.005 |     +29.05%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          54 |          6.937 |          6.947 |          6.954 |          6.947 |          0.040 |          7.240 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          54 |          5.390 |          5.393 |          5.407 |          5.394 |          0.053 |          9.324 |          0.005 |     +28.79%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          55 |          6.938 |          6.947 |          6.957 |          6.947 |          0.047 |          7.374 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          55 |          5.390 |          5.393 |          5.399 |          5.393 |          0.047 |          9.497 |          0.004 |     +28.80%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          56 |          7.321 |          7.329 |          7.474 |          7.330 |          0.202 |          7.115 |          0.014 |
       strcmp LI-PaRAD/EMOPASS |          56 |          5.390 |          5.393 |          5.406 |          5.394 |          0.055 |          9.669 |          0.005 |     +35.91%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          57 |          7.321 |          7.327 |          7.335 |          7.327 |          0.041 |          7.245 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          57 |          5.390 |          5.393 |          5.404 |          5.393 |          0.050 |          9.843 |          0.005 |     +35.86%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          58 |          7.321 |          7.326 |          7.333 |          7.326 |          0.029 |          7.373 |          0.002 |
       strcmp LI-PaRAD/EMOPASS |          58 |          5.390 |          5.393 |          5.401 |          5.393 |          0.050 |         10.015 |          0.005 |     +35.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          59 |          7.321 |          7.326 |          7.367 |          7.327 |          0.074 |          7.499 |          0.006 |
       strcmp LI-PaRAD/EMOPASS |          59 |          5.390 |          5.393 |          5.400 |          5.394 |          0.051 |         10.188 |          0.005 |     +35.86%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          60 |          7.321 |          7.326 |          7.332 |          7.326 |          0.039 |          7.627 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          60 |          5.390 |          5.393 |          5.402 |          5.394 |          0.049 |         10.360 |          0.005 |     +35.83%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          61 |          7.314 |          7.326 |          7.330 |          7.326 |          0.031 |          7.755 |          0.002 |
       strcmp LI-PaRAD/EMOPASS |          61 |          5.390 |          5.393 |          5.400 |          5.393 |          0.050 |         10.533 |          0.005 |     +35.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          62 |          7.319 |          7.326 |          7.333 |          7.325 |          0.032 |          7.882 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          62 |          5.390 |          5.393 |          5.399 |          5.393 |          0.050 |         10.706 |          0.005 |     +35.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          63 |          7.322 |          7.327 |          7.345 |          7.327 |          0.040 |          8.008 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          63 |          5.390 |          5.393 |          5.399 |          5.393 |          0.047 |         10.879 |          0.005 |     +35.85%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          64 |          8.100 |          8.103 |          8.130 |          8.105 |          0.089 |          7.354 |          0.006 |
       strcmp LI-PaRAD/EMOPASS |          64 |          7.959 |          7.961 |          7.979 |          7.962 |          0.025 |          7.486 |          0.002 |      +1.80%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          65 |          8.101 |          8.103 |          8.110 |          8.104 |          0.019 |          7.470 |          0.001 |
       strcmp LI-PaRAD/EMOPASS |          65 |          7.959 |          7.962 |          7.968 |          7.962 |          0.016 |          7.603 |          0.001 |      +1.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          66 |          8.101 |          8.103 |          8.110 |          8.103 |          0.020 |          7.586 |          0.002 |
       strcmp LI-PaRAD/EMOPASS |          66 |          7.957 |          7.962 |          7.983 |          7.962 |          0.033 |          7.720 |          0.003 |      +1.77%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          67 |          8.099 |          8.103 |          8.108 |          8.103 |          0.017 |          7.701 |          0.001 |
       strcmp LI-PaRAD/EMOPASS |          67 |          7.958 |          7.962 |          7.968 |          7.962 |          0.014 |          7.837 |          0.001 |      +1.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          68 |          8.100 |          8.103 |          8.113 |          8.103 |          0.021 |          7.815 |          0.002 |
       strcmp LI-PaRAD/EMOPASS |          68 |          7.959 |          7.962 |          7.966 |          7.962 |          0.013 |          7.954 |          0.001 |      +1.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          69 |          8.101 |          8.103 |          8.110 |          8.103 |          0.017 |          7.930 |          0.001 |
       strcmp LI-PaRAD/EMOPASS |          69 |          7.959 |          7.962 |          7.966 |          7.962 |          0.011 |          8.071 |          0.001 |      +1.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          70 |          8.101 |          8.104 |          8.110 |          8.104 |          0.018 |          8.045 |          0.001 |
       strcmp LI-PaRAD/EMOPASS |          70 |          7.958 |          7.962 |          7.964 |          7.962 |          0.009 |          8.188 |          0.001 |      +1.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          71 |          8.100 |          8.103 |          8.113 |          8.104 |          0.027 |          8.160 |          0.002 |
       strcmp LI-PaRAD/EMOPASS |          71 |          7.957 |          7.962 |          7.965 |          7.962 |          0.011 |          8.305 |          0.001 |      +1.78%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          72 |          8.843 |          8.851 |          8.859 |          8.850 |          0.043 |          7.577 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          72 |          7.958 |          7.962 |          7.982 |          7.962 |          0.030 |          8.422 |          0.003 |     +11.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          73 |          9.448 |          9.471 |          9.480 |          9.469 |          0.070 |          7.180 |          0.005 |
       strcmp LI-PaRAD/EMOPASS |          73 |          7.959 |          7.962 |          7.970 |          7.962 |          0.014 |          8.539 |          0.001 |     +18.93%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          74 |          8.836 |          8.841 |          8.862 |          8.843 |          0.076 |          7.793 |          0.006 |
       strcmp LI-PaRAD/EMOPASS |          74 |          7.958 |          7.962 |          7.971 |          7.962 |          0.016 |          8.656 |          0.001 |     +11.07%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          75 |          9.448 |          9.465 |          9.490 |          9.466 |          0.088 |          7.379 |          0.006 |
       strcmp LI-PaRAD/EMOPASS |          75 |          7.957 |          7.962 |          7.965 |          7.962 |          0.013 |          8.773 |          0.001 |     +18.89%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          76 |          8.837 |          8.847 |          8.954 |          8.848 |          0.133 |          7.999 |          0.011 |
       strcmp LI-PaRAD/EMOPASS |          76 |          7.957 |          7.962 |          7.971 |          7.962 |          0.016 |          8.890 |          0.001 |     +11.14%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          77 |          9.460 |          9.471 |          9.496 |          9.472 |          0.067 |          7.571 |          0.005 |
       strcmp LI-PaRAD/EMOPASS |          77 |          7.958 |          7.962 |          7.969 |          7.962 |          0.014 |          9.007 |          0.001 |     +18.97%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          78 |          8.831 |          8.837 |          8.863 |          8.840 |          0.090 |          8.218 |          0.007 |
       strcmp LI-PaRAD/EMOPASS |          78 |          7.957 |          7.962 |          9.982 |          7.984 |          2.521 |          9.103 |          0.184 |     +10.71%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          79 |          9.437 |          9.456 |          9.528 |          9.461 |          0.188 |          7.777 |          0.015 |
       strcmp LI-PaRAD/EMOPASS |          79 |          7.959 |          7.962 |          7.975 |          7.962 |          0.024 |          9.241 |          0.002 |     +18.82%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          80 |          9.607 |          9.629 |          9.689 |          9.634 |          0.170 |          7.733 |          0.013 |
       strcmp LI-PaRAD/EMOPASS |          80 |          7.957 |          7.962 |          7.968 |          7.962 |          0.017 |          9.358 |          0.002 |     +21.01%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
          strcmp GNU libc 2.39 |          81 |         10.302 |         10.311 |         10.329 |         10.310 |          0.040 |          7.317 |          0.003 |
       strcmp LI-PaRAD/EMOPASS |          81 |          7.959 |          7.962 |          7.969 |          7.962 |          0.014 |          9.475 |          0.001 |     +29.50%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
