        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s
strnlen Arm optimized-routines |          20 |          5.776 |          6.204 |          6.551 |          6.206 |          3.711 |          3.006 |          0.112
         strnlen GNU libc 2.39 |          20 |          3.027 |          3.038 |          3.072 |          3.037 |          0.161 |          6.133 |          0.010
      strnlen LI-PaRAD/EMOPASS |          20 |          2.827 |          2.907 |          2.913 |          2.898 |          0.713 |          6.428 |          0.046
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          21 |          5.782 |          6.296 |          6.553 |          6.267 |          3.623 |          3.125 |          0.115
         strnlen GNU libc 2.39 |          21 |          3.032 |          3.041 |          3.082 |          3.041 |          0.205 |          6.430 |          0.013
      strnlen LI-PaRAD/EMOPASS |          21 |          2.696 |          2.923 |          2.931 |          2.909 |          1.414 |          6.725 |          0.100
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          22 |          5.777 |          6.340 |          6.566 |          6.260 |          3.802 |          3.278 |          0.127
         strnlen GNU libc 2.39 |          22 |          3.028 |          3.037 |          3.072 |          3.037 |          0.162 |          6.746 |          0.011
      strnlen LI-PaRAD/EMOPASS |          22 |          2.827 |          2.907 |          2.912 |          2.900 |          0.606 |          7.065 |          0.043
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          23 |          5.784 |          6.351 |          6.551 |          6.270 |          3.319 |          3.420 |          0.116
         strnlen GNU libc 2.39 |          23 |          3.030 |          3.041 |          3.070 |          3.041 |          0.172 |          7.043 |          0.012
      strnlen LI-PaRAD/EMOPASS |          23 |          2.768 |          2.913 |          2.931 |          2.907 |          0.762 |          7.368 |          0.058
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          24 |          5.776 |          6.367 |          6.553 |          6.270 |          3.631 |          3.570 |          0.133
         strnlen GNU libc 2.39 |          24 |          3.031 |          3.041 |          3.062 |          3.041 |          0.128 |          7.350 |          0.009
      strnlen LI-PaRAD/EMOPASS |          24 |          2.844 |          2.914 |          2.931 |          2.916 |          0.439 |          7.666 |          0.034
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          25 |          5.775 |          6.164 |          6.551 |          6.185 |          3.942 |          3.770 |          0.149
         strnlen GNU libc 2.39 |          25 |          3.032 |          3.045 |          3.086 |          3.059 |          0.683 |          7.611 |          0.052
      strnlen LI-PaRAD/EMOPASS |          25 |          2.708 |          2.912 |          2.920 |          2.898 |          1.485 |          8.035 |          0.126
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          26 |          5.777 |          6.237 |          6.552 |          6.241 |          3.646 |          3.885 |          0.142
         strnlen GNU libc 2.39 |          26 |          3.027 |          3.040 |          3.085 |          3.051 |          0.696 |          7.936 |          0.055
      strnlen LI-PaRAD/EMOPASS |          26 |          2.782 |          2.909 |          2.912 |          2.905 |          0.546 |          8.335 |          0.047
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          27 |          5.781 |          6.354 |          6.552 |          6.280 |          2.981 |          4.007 |          0.121
         strnlen GNU libc 2.39 |          27 |          3.028 |          3.040 |          3.086 |          3.055 |          0.725 |          8.232 |          0.060
      strnlen LI-PaRAD/EMOPASS |          27 |          2.715 |          2.905 |          2.911 |          2.891 |          1.076 |          8.699 |          0.097
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          28 |          5.775 |          6.350 |          6.553 |          6.277 |          3.503 |          4.160 |          0.149
         strnlen GNU libc 2.39 |          28 |          3.031 |          3.041 |          3.073 |          3.041 |          0.160 |          8.576 |          0.014
      strnlen LI-PaRAD/EMOPASS |          28 |          2.752 |          2.913 |          2.940 |          2.911 |          0.740 |          8.958 |          0.069
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          29 |          5.775 |          6.277 |          6.551 |          6.252 |          3.624 |          4.325 |          0.158
         strnlen GNU libc 2.39 |          29 |          3.031 |          3.041 |          3.085 |          3.042 |          0.261 |          8.878 |          0.023
      strnlen LI-PaRAD/EMOPASS |          29 |          2.696 |          2.914 |          2.931 |          2.910 |          1.223 |          9.284 |          0.120
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          30 |          5.775 |          6.328 |          6.553 |          6.267 |          3.715 |          4.464 |          0.169
         strnlen GNU libc 2.39 |          30 |          3.027 |          3.037 |          3.043 |          3.037 |          0.111 |          9.200 |          0.010
      strnlen LI-PaRAD/EMOPASS |          30 |          2.704 |          2.907 |          2.914 |          2.892 |          1.378 |          9.662 |          0.140
-------------------------------------------------------------------------------------------------------------------------------------------------------------------
strnlen Arm optimized-routines |          31 |          5.827 |          6.335 |          6.553 |          6.272 |          3.408 |          4.608 |          0.159
         strnlen GNU libc 2.39 |          31 |          3.027 |          3.038 |          3.084 |          3.045 |          0.567 |          9.482 |          0.053
