ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (GNU libc 2.39)|86|5.513|5.615|5.799|5.623|1.251|14.246|0.178
strrchr (Arm OR 23.01)|86|13.863|13.868|13.872|13.868|0.014|5.775|0.001
strrchr (LI-PaRAD)|87|7.755|7.99|8.097|7.986|1.165|10.147|0.119
strrchr (GNU libc 2.39)|87|5.513|5.617|5.802|5.631|1.188|14.39|0.171
strrchr (Arm OR 23.01)|87|13.863|13.868|13.898|13.868|0.026|5.842|0.002
strrchr (LI-PaRAD)|88|7.88|8.09|8.099|8.081|0.485|10.142|0.05
strrchr (GNU libc 2.39)|88|5.488|5.632|5.788|5.627|1.477|14.567|0.215
strrchr (Arm OR 23.01)|88|15.211|15.217|15.221|15.217|0.014|5.386|0.001
strrchr (LI-PaRAD)|89|7.721|8.09|8.1|8.077|0.647|10.262|0.069
strrchr (GNU libc 2.39)|89|5.49|5.637|5.788|5.635|1.265|14.712|0.187
strrchr (Arm OR 23.01)|89|15.211|15.217|15.221|15.216|0.014|5.447|0.001
strrchr (LI-PaRAD)|90|7.879|8.09|8.119|8.074|0.658|10.382|0.07
strrchr (GNU libc 2.39)|90|5.489|5.61|5.787|5.628|1.304|14.895|0.194
strrchr (Arm OR 23.01)|90|15.212|15.216|15.22|15.216|0.012|5.509|0.001
strrchr (LI-PaRAD)|91|7.88|8.09|8.096|8.079|0.572|10.491|0.061
strrchr (GNU libc 2.39)|91|5.496|5.669|5.788|5.659|1.296|14.978|0.195
strrchr (Arm OR 23.01)|91|15.211|15.216|15.221|15.216|0.015|5.57|0.001
strrchr (LI-PaRAD)|92|7.879|8.09|8.096|8.079|0.57|10.606|0.062
strrchr (GNU libc 2.39)|92|5.49|5.647|5.788|5.64|1.356|15.195|0.206
strrchr (Arm OR 23.01)|92|15.211|15.217|15.22|15.216|0.013|5.631|0.001
strrchr (LI-PaRAD)|93|7.879|8.09|8.096|8.086|0.362|10.711|0.04
strrchr (GNU libc 2.39)|93|5.489|5.626|5.788|5.625|1.383|15.401|0.213
strrchr (Arm OR 23.01)|93|15.211|15.217|15.228|15.217|0.017|5.692|0.001
strrchr (LI-PaRAD)|94|7.879|8.09|8.093|8.079|0.555|10.837|0.061
strrchr (GNU libc 2.39)|94|5.49|5.66|5.788|5.646|1.38|15.509|0.214
strrchr (Arm OR 23.01)|94|15.212|15.218|15.245|15.217|0.023|5.753|0.001
strrchr (LI-PaRAD)|95|7.878|8.09|8.096|8.079|0.543|10.951|0.061
strrchr (GNU libc 2.39)|95|5.496|5.661|5.789|5.653|1.248|15.653|0.196
strrchr (Arm OR 23.01)|95|15.212|15.218|15.223|15.217|0.013|5.814|0.001
strrchr (LI-PaRAD)|96|9.82|9.824|9.83|9.824|0.019|9.101|0.002
strrchr (GNU libc 2.39)|96|6.101|6.104|6.135|6.104|0.057|14.647|0.008
strrchr (Arm OR 23.01)|96|17.674|17.914|17.984|17.91|0.192|4.992|0.01
strrchr (LI-PaRAD)|97|9.82|9.823|9.83|9.824|0.019|9.196|0.002
strrchr (GNU libc 2.39)|97|6.1|6.103|6.11|6.103|0.029|14.802|0.004
strrchr (Arm OR 23.01)|97|17.675|17.913|17.981|17.912|0.14|5.043|0.007
strrchr (LI-PaRAD)|98|9.82|9.823|9.827|9.823|0.016|9.291|0.001
strrchr (GNU libc 2.39)|98|6.1|6.103|6.108|6.103|0.025|14.955|0.004
strrchr (Arm OR 23.01)|98|17.909|17.914|17.92|17.914|0.012|5.095|0.001
strrchr (LI-PaRAD)|99|9.819|9.824|9.83|9.824|0.017|9.385|0.002
strrchr (GNU libc 2.39)|99|6.047|6.105|6.12|6.105|0.176|15.102|0.027
