        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
             memcmp (LI-PaRAD) |          47 |          4.333 |          4.453 |          4.616 |          4.445 |          1.599 |          9.850 |          0.157 |     -36.32%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          48 |          2.767 |          2.770 |          2.777 |          2.771 |          0.077 |         16.134 |          0.012 |
             memcmp (LI-PaRAD) |          48 |          4.332 |          4.454 |          4.616 |          4.442 |          1.711 |         10.067 |          0.172 |     -37.62%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          49 |          3.314 |          3.320 |          3.329 |          3.320 |          0.086 |         13.747 |          0.012 |
             memcmp (LI-PaRAD) |          49 |          4.332 |          4.456 |          4.610 |          4.457 |          1.595 |         10.241 |          0.164 |     -25.52%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          50 |          3.313 |          3.320 |          3.335 |          3.320 |          0.087 |         14.026 |          0.012 |
             memcmp (LI-PaRAD) |          50 |          4.333 |          4.458 |          4.623 |          4.452 |          1.638 |         10.463 |          0.171 |     -25.42%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          51 |          3.315 |          3.320 |          3.336 |          3.320 |          0.096 |         14.307 |          0.014 |
             memcmp (LI-PaRAD) |          51 |          4.332 |          4.454 |          4.624 |          4.449 |          1.871 |         10.681 |          0.199 |     -25.37%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
        memcmp (GNU libc 2.39) |          52 |          3.314 |          3.320 |          3.331 |          3.320 |          0.093 |         14.589 |          0.013 |
             memcmp (LI-PaRAD) |          52 |          4.333 |          4.451 |          4.621 |          4.435 |          1.712 |         10.923 |          0.185 |     -25.15%
----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
