ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
memcpy (Arm OR 23.01)|101|3.571|5.218|5.322|4.984|9.364|19.067|2.111
memcpy (LI-PaRAD)|102|3.009|3.013|3.314|3.087|4.202|30.82|1.236
memcpy (GNU libc 2.34)|102|3.731|5.154|5.231|5.028|5.973|18.973|1.362
memcpy (Arm OR 23.01)|102|3.565|4.9|5.322|4.853|8.526|19.734|1.913
memcpy (LI-PaRAD)|103|3.31|3.311|3.314|3.312|0.03|28.966|0.009
memcpy (GNU libc 2.34)|103|3.493|5.155|5.344|5.014|7.842|19.277|1.869
memcpy (Arm OR 23.01)|103|3.568|5.221|5.322|5.042|8.723|19.203|2.041
memcpy (LI-PaRAD)|104|3.311|3.313|3.315|3.313|0.036|29.236|0.01
memcpy (GNU libc 2.34)|104|3.5|3.746|3.762|3.74|0.864|25.902|0.234
memcpy (Arm OR 23.01)|104|3.292|3.813|3.857|3.797|1.799|25.518|0.507
memcpy (LI-PaRAD)|105|3.31|3.313|3.315|3.312|0.039|29.523|0.012
memcpy (GNU libc 2.34)|105|3.455|5.157|5.237|5.041|6.527|19.504|1.638
memcpy (Arm OR 23.01)|105|3.499|5.3|5.314|5.109|8.018|19.288|1.887
memcpy (LI-PaRAD)|106|3.31|3.313|3.318|3.313|0.045|29.799|0.013
memcpy (GNU libc 2.34)|106|3.582|5.163|5.269|5.01|7.541|19.839|1.785
memcpy (Arm OR 23.01)|106|3.661|5.295|5.336|5.091|8.602|19.563|2.029
memcpy (LI-PaRAD)|107|3.309|3.313|3.316|3.313|0.039|30.078|0.012
memcpy (GNU libc 2.34)|107|3.611|5.135|5.203|4.973|7.358|20.17|1.794
memcpy (Arm OR 23.01)|107|3.487|5.179|5.216|4.924|10.295|20.502|2.613
memcpy (LI-PaRAD)|108|3.31|3.311|3.313|3.311|0.025|30.375|0.007
memcpy (GNU libc 2.34)|108|3.611|3.821|3.854|3.805|1.342|26.438|0.364
memcpy (Arm OR 23.01)|108|3.491|3.885|3.967|3.887|1.694|25.888|0.465
memcpy (LI-PaRAD)|109|3.31|3.312|3.315|3.312|0.038|30.647|0.012
memcpy (GNU libc 2.34)|109|3.485|5.092|5.211|4.838|8.603|21.159|2.062
memcpy (Arm OR 23.01)|109|3.483|5.156|5.22|4.839|10.045|21.218|2.448
memcpy (LI-PaRAD)|110|3.31|3.312|3.315|3.312|0.04|30.929|0.012
memcpy (GNU libc 2.34)|110|3.515|5.109|5.267|4.8|10.968|21.639|2.748
memcpy (Arm OR 23.01)|110|3.508|5.219|5.347|4.912|9.922|21.093|2.432
memcpy (LI-PaRAD)|111|3.31|3.312|3.315|3.312|0.036|31.215|0.011
memcpy (GNU libc 2.34)|111|3.527|5.106|5.21|4.866|8.974|21.449|2.297
memcpy (Arm OR 23.01)|111|3.491|5.122|5.214|4.794|10.484|21.833|2.601
memcpy (LI-PaRAD)|112|3.312|3.314|3.316|3.314|0.025|31.477|0.008
memcpy (GNU libc 2.34)|112|3.311|3.396|3.468|3.403|0.832|30.656|0.255
memcpy (Arm OR 23.01)|112|3.051|3.462|3.529|3.447|1.571|30.272|0.51
memcpy (LI-PaRAD)|113|3.611|3.614|3.616|3.614|0.027|29.123|0.008
memcpy (GNU libc 2.34)|113|3.932|4.905|5.042|4.763|6.668|22.201|1.622
memcpy (Arm OR 23.01)|113|3.951|5.2|5.241|4.916|8.476|21.578|2.017
memcpy (LI-PaRAD)|114|3.611|3.613|3.621|3.613|0.037|29.384|0.011
memcpy (GNU libc 2.34)|114|4.013|5.178|5.252|4.989|6.587|21.383|1.574
memcpy (Arm OR 23.01)|114|3.996|5.315|5.429|5.156|7.154|20.715|1.722
memcpy (LI-PaRAD)|115|3.611|3.613|3.621|3.613|0.042|29.64|0.012
memcpy (GNU libc 2.34)|115|4.107|5.266|5.305|5.217|3.575|20.562|0.88
memcpy (Arm OR 23.01)|115|4.073|5.307|5.417|5.204|5.687|20.661|1.403
memcpy (LI-PaRAD)|116|3.611|3.613|3.616|3.614|0.029|29.896|0.009
memcpy (GNU libc 2.34)|116|3.253|3.913|3.966|3.859|4.094|28.045|1.284
memcpy (Arm OR 23.01)|116|3.238|3.816|3.944|3.79|3.77|28.551|1.177
memcpy (LI-PaRAD)|117|3.611|3.613|3.616|3.613|0.032|30.157|0.01
memcpy (GNU libc 2.34)|117|3.961|4.922|5.103|4.793|5.999|22.821|1.496
memcpy (Arm OR 23.01)|117|4.037|5.211|5.243|4.999|7.174|21.924|1.755
memcpy (LI-PaRAD)|118|3.61|3.612|3.62|3.613|0.039|30.42|0.012
memcpy (GNU libc 2.34)|118|4.107|5.166|5.301|4.947|6.991|22.331|1.702
memcpy (Arm OR 23.01)|118|3.974|5.315|5.431|5.127|7.46|21.569|1.824
memcpy (LI-PaRAD)|119|3.611|3.613|3.618|3.613|0.034|30.673|0.01
memcpy (GNU libc 2.34)|119|3.945|4.988|5.091|4.885|5.051|22.754|1.325
memcpy (Arm OR 23.01)|119|3.954|5.216|5.251|5.091|5.382|21.842|1.34
memcpy (LI-PaRAD)|120|3.61|3.613|3.617|3.613|0.036|30.937|0.011
memcpy (GNU libc 2.34)|120|3.327|3.753|3.838|3.712|3.319|30.14|1.067
memcpy (Arm OR 23.01)|120|3.176|3.879|3.937|3.789|5.324|29.585|1.735
memcpy (LI-PaRAD)|121|3.61|3.612|3.617|3.612|0.038|31.197|0.012
memcpy (GNU libc 2.34)|121|3.959|5.228|5.315|5.06|6.702|22.383|1.704
memcpy (Arm OR 23.01)|121|4.006|5.196|5.256|5.017|6.53|22.569|1.666
memcpy (LI-PaRAD)|122|3.611|3.612|3.618|3.612|0.039|31.454|0.012
memcpy (GNU libc 2.34)|122|3.994|5.222|5.31|5.027|7.187|22.731|1.816
memcpy (Arm OR 23.01)|122|3.974|5.204|5.262|5.012|7.215|22.803|1.876
memcpy (LI-PaRAD)|123|3.61|3.613|3.623|3.613|0.042|31.709|0.013
memcpy (GNU libc 2.34)|123|4.141|5.224|5.316|5.079|6.342|22.655|1.627
memcpy (Arm OR 23.01)|123|3.863|5.188|5.262|4.954|8.551|23.316|2.285
memcpy (LI-PaRAD)|124|3.61|3.611|3.616|3.611|0.035|31.978|0.011
memcpy (GNU libc 2.34)|124|3.37|3.755|3.836|3.752|1.48|30.785|0.488
memcpy (Arm OR 23.01)|124|3.218|3.899|3.916|3.865|3.082|29.914|1.051
memcpy (LI-PaRAD)|125|3.61|3.612|3.618|3.613|0.034|32.223|0.011
memcpy (GNU libc 2.34)|125|4.036|5.222|5.31|5.034|6.715|23.239|1.745
memcpy (Arm OR 23.01)|125|3.899|5.181|5.262|5.022|6.689|23.302|1.795
memcpy (LI-PaRAD)|126|3.61|3.612|3.619|3.612|0.038|32.484|0.012
memcpy (GNU libc 2.34)|126|4.022|5.221|5.311|4.926|8.245|23.996|2.14
memcpy (Arm OR 23.01)|126|3.951|5.18|5.262|4.971|7.281|23.746|1.941
memcpy (LI-PaRAD)|127|3.61|3.612|3.617|3.612|0.039|32.744|0.013
memcpy (GNU libc 2.34)|127|3.996|5.22|5.29|4.972|8.25|23.971|2.2
memcpy (Arm OR 23.01)|127|4.075|5.175|5.261|4.961|7.626|23.996|2.033
memcpy (LI-PaRAD)|128|3.61|3.611|3.625|3.611|0.046|33.009|0.015
memcpy (GNU libc 2.34)|128|2.804|2.817|2.823|2.817|0.103|42.324|0.043
memcpy (Arm OR 23.01)|128|2.473|2.474|2.477|2.474|0.033|48.176|0.016
