ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strlen (LI-PaRAD)|50|2.428|2.429|2.43|2.429|0.025|19.172|0.005
strlen (GNU libc 2.34)|50|2.326|2.337|2.367|2.339|0.355|19.906|0.071
strlen (Arm OR 23.01)|50|6.02|6.022|6.173|6.047|0.822|7.702|0.062
strlen (LI-PaRAD)|51|2.428|2.429|2.43|2.429|0.024|19.555|0.005
strlen (GNU libc 2.34)|51|2.325|2.339|2.36|2.34|0.364|20.299|0.074
strlen (Arm OR 23.01)|51|6.019|6.022|6.175|6.036|0.656|7.87|0.051
strlen (LI-PaRAD)|52|2.426|2.429|2.434|2.429|0.044|19.939|0.009
strlen (GNU libc 2.34)|52|2.324|2.342|2.365|2.343|0.396|20.668|0.082
strlen (Arm OR 23.01)|52|6.02|6.022|6.172|6.037|0.634|8.023|0.05
strlen (LI-PaRAD)|53|2.426|2.428|2.435|2.429|0.049|20.324|0.01
strlen (GNU libc 2.34)|53|2.356|2.369|2.388|2.369|0.31|20.837|0.065
strlen (Arm OR 23.01)|53|6.02|6.021|6.172|6.035|0.62|8.179|0.05
strlen (LI-PaRAD)|54|2.427|2.428|2.433|2.428|0.03|20.709|0.006
strlen (GNU libc 2.34)|54|2.355|2.37|2.439|2.373|0.587|21.197|0.122
strlen (Arm OR 23.01)|54|6.02|6.022|6.172|6.04|0.687|8.327|0.056
strlen (LI-PaRAD)|55|2.426|2.428|2.432|2.428|0.044|21.094|0.009
strlen (GNU libc 2.34)|55|2.355|2.369|2.442|2.371|0.637|21.607|0.135
strlen (Arm OR 23.01)|55|6.019|6.022|6.171|6.037|0.671|8.486|0.056
strlen (LI-PaRAD)|56|2.427|2.428|2.434|2.428|0.038|21.476|0.008
strlen (GNU libc 2.34)|56|2.355|2.368|2.389|2.369|0.33|22.017|0.072
strlen (Arm OR 23.01)|56|6.019|6.022|6.171|6.044|0.784|8.629|0.067
strlen (LI-PaRAD)|57|2.425|2.428|2.434|2.428|0.05|21.86|0.011
strlen (GNU libc 2.34)|57|2.325|2.34|2.36|2.34|0.354|22.686|0.08
strlen (Arm OR 23.01)|57|6.019|6.021|6.171|6.046|0.817|8.781|0.071
strlen (LI-PaRAD)|58|2.427|2.428|2.433|2.428|0.035|22.243|0.008
strlen (GNU libc 2.34)|58|2.355|2.369|2.435|2.371|0.539|22.783|0.121
strlen (Arm OR 23.01)|58|6.019|6.022|6.172|6.052|0.848|8.926|0.075
strlen (LI-PaRAD)|59|2.427|2.428|2.434|2.429|0.047|22.625|0.011
