ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strchr (GNU libc 2.34)|22|1.871|1.873|1.879|1.873|0.087|10.937|0.009
strchr (Arm OR 23.01)|22|5.157|5.161|5.461|5.195|1.128|3.945|0.043
strchr (LI-PaRAD)|23|2.602|2.653|2.717|2.672|1.337|8.018|0.107
strchr (GNU libc 2.34)|23|1.87|1.873|1.903|1.874|0.183|11.432|0.021
strchr (Arm OR 23.01)|23|5.157|5.207|5.446|5.202|0.879|4.118|0.036
strchr (LI-PaRAD)|24|2.632|2.639|2.717|2.648|0.879|8.443|0.073
strchr (GNU libc 2.34)|24|1.871|1.873|1.883|1.873|0.12|11.932|0.014
strchr (Arm OR 23.01)|24|5.157|5.209|5.444|5.208|0.892|4.292|0.038
strchr (LI-PaRAD)|25|2.629|2.639|2.717|2.646|0.823|8.799|0.071
strchr (GNU libc 2.34)|25|1.871|1.873|1.88|1.873|0.105|12.429|0.013
strchr (Arm OR 23.01)|25|5.158|5.21|5.42|5.207|0.818|4.472|0.036
strchr (LI-PaRAD)|26|2.624|2.628|2.641|2.629|0.134|9.211|0.012
strchr (GNU libc 2.34)|26|1.871|1.873|1.882|1.874|0.108|12.925|0.014
strchr (Arm OR 23.01)|26|5.159|5.2|5.394|5.204|0.856|4.653|0.039
strchr (LI-PaRAD)|27|2.615|2.632|2.698|2.633|0.385|9.551|0.036
strchr (GNU libc 2.34)|27|1.871|1.874|1.883|1.875|0.095|13.414|0.013
strchr (Arm OR 23.01)|27|5.157|5.201|5.322|5.196|0.722|4.84|0.035
strchr (LI-PaRAD)|28|2.638|2.642|2.72|2.649|0.646|9.845|0.062
strchr (GNU libc 2.34)|28|1.873|1.875|1.88|1.875|0.091|13.908|0.013
strchr (Arm OR 23.01)|28|5.156|5.166|5.321|5.188|0.765|5.026|0.038
strchr (LI-PaRAD)|29|2.631|2.642|2.719|2.652|0.796|10.186|0.08
strchr (GNU libc 2.34)|29|1.872|1.875|1.887|1.875|0.112|14.404|0.016
strchr (Arm OR 23.01)|29|5.155|5.19|5.46|5.207|1.306|5.188|0.066
strchr (LI-PaRAD)|30|2.614|2.63|2.698|2.636|0.626|10.602|0.065
strchr (GNU libc 2.34)|30|1.871|1.875|1.886|1.875|0.097|14.899|0.014
strchr (Arm OR 23.01)|30|5.156|5.188|5.461|5.199|1.005|5.375|0.053
strchr (LI-PaRAD)|31|2.615|2.63|2.698|2.636|0.692|10.952|0.075
strchr (GNU libc 2.34)|31|1.872|1.875|1.88|1.875|0.074|15.399|0.011
strchr (Arm OR 23.01)|31|5.157|5.199|5.307|5.193|0.651|5.56|0.036
strchr (LI-PaRAD)|32|3.421|3.424|3.547|3.444|0.991|8.654|0.085
strchr (GNU libc 2.34)|32|2.15|2.159|2.176|2.161|0.335|13.794|0.046
