ROUTINE IMPLEMENTATION|BUF SIZE B|RT MIN ns|RT MED ns|RT MAX ns|RT AVG ns|RT STDEV %|BW AVG GiB/s|BW STDEV GiB/s
strrchr (Arm OR 23.01)|101|8.427|8.561|9.067|8.584|1.331|10.96|0.143
strrchr (LI-PaRAD)|102|5.391|5.401|5.42|5.404|0.118|17.58|0.021
strrchr (GNU libc 2.34)|102|3.923|3.924|3.931|3.925|0.027|24.205|0.007
strrchr (Arm OR 23.01)|102|8.427|8.538|8.997|8.562|1.176|11.097|0.128
strrchr (LI-PaRAD)|103|5.369|5.38|5.402|5.382|0.118|17.824|0.021
strrchr (GNU libc 2.34)|103|3.923|3.924|3.943|3.925|0.055|24.442|0.013
strrchr (Arm OR 23.01)|103|8.428|8.593|8.91|8.609|1.259|11.145|0.139
strrchr (LI-PaRAD)|104|5.37|5.381|5.4|5.384|0.136|17.99|0.025
strrchr (GNU libc 2.34)|104|3.923|3.924|3.93|3.924|0.025|24.682|0.006
strrchr (Arm OR 23.01)|104|8.427|8.546|8.928|8.568|1.226|11.306|0.136
strrchr (LI-PaRAD)|105|5.372|5.38|5.414|5.382|0.126|18.168|0.023
strrchr (GNU libc 2.34)|105|3.923|3.924|3.929|3.924|0.025|24.92|0.006
strrchr (Arm OR 23.01)|105|8.427|8.571|8.915|8.57|1.118|11.412|0.126
strrchr (LI-PaRAD)|106|5.397|5.401|5.421|5.404|0.112|18.27|0.02
strrchr (GNU libc 2.34)|106|3.923|3.924|3.936|3.925|0.05|25.153|0.013
strrchr (Arm OR 23.01)|106|8.428|8.573|9.104|8.582|1.343|11.505|0.151
strrchr (LI-PaRAD)|107|5.375|5.381|5.41|5.383|0.135|18.511|0.025
strrchr (GNU libc 2.34)|107|3.923|3.924|3.934|3.925|0.034|25.392|0.009
strrchr (Arm OR 23.01)|107|8.427|8.583|9.036|8.607|1.475|11.581|0.168
strrchr (LI-PaRAD)|108|5.397|5.401|5.425|5.403|0.1|18.616|0.019
strrchr (GNU libc 2.34)|108|3.923|3.924|3.928|3.924|0.02|25.632|0.005
strrchr (Arm OR 23.01)|108|8.428|8.574|8.943|8.606|1.458|11.69|0.167
strrchr (LI-PaRAD)|109|5.396|5.401|5.419|5.403|0.105|18.787|0.02
strrchr (GNU libc 2.34)|109|3.924|3.924|3.929|3.925|0.02|25.866|0.005
strrchr (Arm OR 23.01)|109|8.427|8.559|9.179|8.586|1.619|11.826|0.186
strrchr (LI-PaRAD)|110|5.375|5.379|5.399|5.381|0.087|19.04|0.017
strrchr (GNU libc 2.34)|110|3.923|3.924|3.933|3.924|0.035|26.104|0.009
strrchr (Arm OR 23.01)|110|8.427|8.575|8.96|8.595|1.429|11.922|0.168
strrchr (LI-PaRAD)|111|5.376|5.38|5.405|5.383|0.131|19.206|0.025
strrchr (GNU libc 2.34)|111|3.923|3.924|3.954|3.925|0.084|26.34|0.022
strrchr (Arm OR 23.01)|111|8.427|8.572|8.93|8.589|1.25|12.037|0.148
strrchr (LI-PaRAD)|112|5.824|5.894|5.965|5.9|0.789|17.68|0.139
strrchr (GNU libc 2.34)|112|4.225|4.226|4.234|4.226|0.028|24.682|0.007
strrchr (Arm OR 23.01)|112|9.709|9.813|10.011|9.802|0.542|10.642|0.058
strrchr (LI-PaRAD)|113|5.836|5.891|5.962|5.901|0.749|17.836|0.133
strrchr (GNU libc 2.34)|113|4.225|4.226|4.236|4.226|0.044|24.9|0.011
strrchr (Arm OR 23.01)|113|9.708|9.808|9.87|9.802|0.461|10.737|0.05
strrchr (LI-PaRAD)|114|5.811|5.887|5.896|5.883|0.219|18.048|0.04
strrchr (GNU libc 2.34)|114|4.225|4.226|4.235|4.226|0.031|25.122|0.008
strrchr (Arm OR 23.01)|114|9.722|9.817|9.949|9.813|0.44|10.819|0.048
strrchr (LI-PaRAD)|115|5.832|5.879|5.966|5.896|0.776|18.166|0.141
strrchr (GNU libc 2.34)|115|4.224|4.226|4.23|4.226|0.021|25.345|0.005
strrchr (Arm OR 23.01)|115|9.715|9.81|10.007|9.804|0.535|10.924|0.058
strrchr (LI-PaRAD)|116|5.795|5.877|5.96|5.878|0.272|18.38|0.05
strrchr (GNU libc 2.34)|116|4.224|4.225|4.244|4.226|0.051|25.565|0.013
strrchr (Arm OR 23.01)|116|9.712|9.812|10.126|9.809|0.551|11.014|0.06
strrchr (LI-PaRAD)|117|5.779|5.886|5.907|5.884|0.214|18.52|0.04
strrchr (GNU libc 2.34)|117|4.224|4.225|4.236|4.226|0.04|25.785|0.01
strrchr (Arm OR 23.01)|117|9.712|9.802|9.875|9.8|0.455|11.12|0.051
strrchr (LI-PaRAD)|118|5.831|5.851|5.866|5.85|0.07|18.784|0.013
strrchr (GNU libc 2.34)|118|4.224|4.226|4.246|4.226|0.059|26.004|0.015
strrchr (Arm OR 23.01)|118|9.713|9.82|10.014|9.815|0.477|11.197|0.053
strrchr (LI-PaRAD)|119|5.844|5.887|5.895|5.884|0.141|18.836|0.027
strrchr (GNU libc 2.34)|119|4.225|4.226|4.246|4.227|0.054|26.222|0.014
strrchr (Arm OR 23.01)|119|9.711|9.817|10.309|9.815|0.71|11.292|0.078
strrchr (LI-PaRAD)|120|5.832|5.851|5.889|5.852|0.105|19.099|0.02
strrchr (GNU libc 2.34)|120|4.225|4.226|4.235|4.226|0.032|26.444|0.008
strrchr (Arm OR 23.01)|120|9.711|9.822|10.126|9.819|0.614|11.382|0.069
strrchr (LI-PaRAD)|121|5.818|5.87|5.962|5.891|0.725|19.131|0.138
strrchr (GNU libc 2.34)|121|4.225|4.226|4.245|4.226|0.048|26.666|0.013
strrchr (Arm OR 23.01)|121|9.711|9.807|9.871|9.801|0.455|11.499|0.052
strrchr (LI-PaRAD)|122|5.826|5.885|5.961|5.896|0.778|19.273|0.15
strrchr (GNU libc 2.34)|122|4.225|4.226|4.237|4.226|0.034|26.884|0.009
strrchr (Arm OR 23.01)|122|9.708|9.817|10.108|9.816|0.594|11.576|0.068
strrchr (LI-PaRAD)|123|5.694|5.851|5.865|5.848|0.295|19.587|0.059
strrchr (GNU libc 2.34)|123|4.225|4.226|4.23|4.226|0.022|27.107|0.006
strrchr (Arm OR 23.01)|123|9.711|9.824|10.239|9.817|0.717|11.669|0.082
strrchr (LI-PaRAD)|124|5.833|5.851|5.867|5.851|0.068|19.738|0.014
strrchr (GNU libc 2.34)|124|4.225|4.226|4.231|4.226|0.023|27.326|0.006
strrchr (Arm OR 23.01)|124|9.707|9.816|10.043|9.81|0.478|11.772|0.056
strrchr (LI-PaRAD)|125|5.823|5.875|5.962|5.89|0.719|19.767|0.142
strrchr (GNU libc 2.34)|125|4.225|4.226|4.232|4.226|0.026|27.547|0.007
strrchr (Arm OR 23.01)|125|9.708|9.8|10.069|9.822|0.794|11.853|0.093
strrchr (LI-PaRAD)|126|5.843|5.853|5.973|5.876|0.677|19.97|0.134
strrchr (GNU libc 2.34)|126|4.225|4.226|4.231|4.226|0.025|27.766|0.007
strrchr (Arm OR 23.01)|126|9.71|9.811|10.012|9.81|0.531|11.962|0.063
strrchr (LI-PaRAD)|127|5.829|5.89|5.961|5.897|0.804|20.058|0.161
strrchr (GNU libc 2.34)|127|4.225|4.226|4.23|4.226|0.023|27.988|0.006
strrchr (Arm OR 23.01)|127|9.717|9.807|9.915|9.807|0.469|12.061|0.057
strrchr (LI-PaRAD)|128|6.586|6.64|6.661|6.634|0.229|17.969|0.041
strrchr (GNU libc 2.34)|128|4.627|4.628|4.641|4.629|0.042|25.755|0.011
strrchr (Arm OR 23.01)|128|10.537|10.67|11.48|10.771|2.065|11.072|0.224
