        ROUTINE IMPLEMENTATION |  BUF SIZE B |      RT MIN ns |      RT MED ns |      RT MAX ns |      RT AVG ns |     RT STDEV % |   BW AVG GiB/s | BW STDEV GiB/s |     SPEEDUP
        memcmp (GNU libc 2.34) |          50 |          2.938 |          2.951 |          3.993 |          2.972 |          4.897 |         15.696 |          0.576 |
             memcmp (LI-PaRAD) |          50 |          2.728 |          2.729 |          3.782 |          2.761 |          6.396 |         16.918 |          0.800 |      +7.65%
        memcmp (GNU libc 2.34) |          51 |          2.937 |          2.951 |          3.983 |          2.982 |          5.875 |         15.970 |          0.709 |
             memcmp (LI-PaRAD) |          51 |          2.727 |          2.729 |          3.753 |          2.763 |          5.943 |         17.234 |          0.789 |      +7.90%
        memcmp (GNU libc 2.34) |          52 |          2.703 |          2.708 |          3.766 |          2.741 |          6.426 |         17.723 |          0.842 |
             memcmp (LI-PaRAD) |          52 |          2.738 |          2.740 |          3.805 |          2.761 |          5.298 |         17.575 |          0.683 |      -0.74%
        memcmp (GNU libc 2.34) |          53 |          2.919 |          2.937 |          3.981 |          2.967 |          5.916 |         16.682 |          0.744 |
             memcmp (LI-PaRAD) |          53 |          2.738 |          2.740 |          3.787 |          2.761 |          5.282 |         17.917 |          0.695 |      +7.46%
        memcmp (GNU libc 2.34) |          54 |          2.939 |          2.952 |          4.007 |          2.983 |          5.904 |         16.903 |          0.753 |
             memcmp (LI-PaRAD) |          54 |          2.730 |          2.731 |         10.243 |          2.838 |         26.982 |         18.120 |          1.591 |      +5.11%
        memcmp (GNU libc 2.34) |          55 |          2.934 |          2.952 |          3.980 |          2.973 |          4.834 |         17.260 |          0.627 |
             memcmp (LI-PaRAD) |          55 |          2.728 |          2.729 |          3.777 |          2.760 |          6.371 |         18.616 |          0.878 |      +7.72%
        memcmp (GNU libc 2.34) |          56 |          2.657 |          2.676 |          3.722 |          2.695 |          5.361 |         19.395 |          0.761 |
             memcmp (LI-PaRAD) |          56 |          2.708 |          2.709 |          3.741 |          2.740 |          6.405 |         19.093 |          0.904 |      -1.65%
        memcmp (GNU libc 2.34) |          57 |          2.887 |          2.897 |          3.935 |          2.917 |          4.942 |         18.229 |          0.673 |
             memcmp (LI-PaRAD) |          57 |          2.708 |          2.709 |          3.735 |          2.740 |          6.376 |         19.432 |          0.917 |      +6.48%
        memcmp (GNU libc 2.34) |          58 |          2.887 |          2.898 |          3.922 |          2.918 |          4.900 |         18.546 |          0.680 |
             memcmp (LI-PaRAD) |          58 |          2.708 |          2.722 |          3.754 |          2.748 |          6.370 |         19.719 |          0.930 |      +6.20%
        memcmp (GNU libc 2.34) |          59 |          2.889 |          2.901 |          3.923 |          2.921 |          4.873 |         18.847 |          0.688 |
             memcmp (LI-PaRAD) |          59 |          2.721 |          2.722 |          3.752 |          2.752 |          6.346 |         20.022 |          0.941 |      +6.11%
        memcmp (GNU libc 2.34) |          60 |          2.671 |          2.680 |          3.722 |          2.703 |          5.333 |         20.719 |          0.810 |
             memcmp (LI-PaRAD) |          60 |          2.721 |          2.722 |          3.755 |          2.753 |          6.344 |         20.354 |          0.957 |      -1.85%
        memcmp (GNU libc 2.34) |          61 |          2.887 |          2.901 |          3.937 |          2.920 |          4.919 |         19.488 |          0.717 |
             memcmp (LI-PaRAD) |          61 |          2.715 |          2.722 |          3.748 |          2.753 |          6.335 |         20.700 |          0.972 |      +6.10%
        memcmp (GNU libc 2.34) |          62 |          2.887 |          2.900 |          3.930 |          2.920 |          4.900 |         19.809 |          0.727 |
             memcmp (LI-PaRAD) |          62 |          2.709 |          2.710 |          3.743 |          2.742 |          6.382 |         21.124 |          0.998 |      +6.51%
        memcmp (GNU libc 2.34) |          63 |          2.876 |          2.884 |          3.910 |          2.904 |          4.927 |         20.240 |          0.745 |
             memcmp (LI-PaRAD) |          63 |          2.707 |          2.709 |          3.738 |          2.740 |          6.370 |         21.477 |          1.013 |      +5.99%
        memcmp (GNU libc 2.34) |          64 |          2.672 |          2.679 |          3.719 |          2.702 |          5.319 |         22.106 |          0.863 |
             memcmp (LI-PaRAD) |          64 |          2.709 |          2.710 |          3.750 |          2.741 |          6.395 |         21.809 |          1.031 |      -1.44%
        memcmp (GNU libc 2.34) |          65 |          3.302 |          3.307 |          4.365 |          3.339 |          5.288 |         18.169 |          0.744 |
             memcmp (LI-PaRAD) |          65 |          3.269 |          3.271 |          4.332 |          3.302 |          5.383 |         18.372 |          0.763 |      +1.11%
        memcmp (GNU libc 2.34) |          66 |          3.302 |          3.307 |          4.349 |          3.338 |          5.260 |         18.456 |          0.753 |
             memcmp (LI-PaRAD) |          66 |          3.268 |          3.270 |          4.314 |          3.301 |          5.358 |         18.661 |          0.772 |      +1.10%
        memcmp (GNU libc 2.34) |          67 |          3.303 |          3.307 |          4.349 |          3.338 |          5.286 |         18.732 |          0.767 |
             memcmp (LI-PaRAD) |          67 |          3.269 |          3.270 |          4.300 |          3.292 |          4.376 |         18.985 |          0.639 |      +1.42%
        memcmp (GNU libc 2.34) |          68 |          3.303 |          3.309 |          4.368 |          3.340 |          5.321 |         19.004 |          0.782 |
             memcmp (LI-PaRAD) |          68 |          3.268 |          3.270 |          4.357 |          3.311 |          5.912 |         19.179 |          0.886 |      +0.87%
        memcmp (GNU libc 2.34) |          69 |          3.301 |          3.305 |          4.368 |          3.338 |          5.369 |         19.296 |          0.800 |
             memcmp (LI-PaRAD) |          69 |          3.268 |          3.269 |          4.316 |          3.301 |          5.337 |         19.511 |          0.805 |      +1.12%
        memcmp (GNU libc 2.34) |          70 |          3.297 |          3.307 |          4.374 |          3.338 |          5.311 |         19.570 |          0.804 |
             memcmp (LI-PaRAD) |          70 |          3.269 |          3.270 |          4.319 |          3.302 |          5.369 |         19.788 |          0.820 |      +1.11%
        memcmp (GNU libc 2.34) |          71 |          3.304 |          3.309 |          4.387 |          3.345 |          5.500 |         19.813 |          0.852 |
             memcmp (LI-PaRAD) |          71 |          3.269 |          3.270 |          4.302 |          3.302 |          5.300 |         20.066 |          0.824 |      +1.29%
        memcmp (GNU libc 2.34) |          72 |          3.302 |          3.310 |          4.370 |          3.341 |          5.299 |         20.113 |          0.825 |
             memcmp (LI-PaRAD) |          72 |          3.267 |          3.269 |          4.314 |          3.304 |          5.447 |         20.341 |          0.865 |      +1.12%
        memcmp (GNU libc 2.34) |          73 |          3.322 |          3.328 |          4.391 |          3.359 |          5.326 |         20.283 |          0.835 |
             memcmp (LI-PaRAD) |          73 |          3.293 |          3.295 |          4.349 |          3.327 |          5.331 |         20.482 |          0.844 |      +0.98%
        memcmp (GNU libc 2.34) |          74 |          3.300 |          3.307 |          4.352 |          3.339 |          5.320 |         20.688 |          0.851 |
             memcmp (LI-PaRAD) |          74 |          3.271 |          3.273 |          4.329 |          3.304 |          5.336 |         20.905 |          0.862 |      +1.05%
        memcmp (GNU libc 2.34) |          75 |          3.398 |          3.405 |          4.464 |          3.436 |          5.192 |         20.369 |          0.822 |
             memcmp (LI-PaRAD) |          75 |          3.301 |          3.304 |          4.351 |          3.335 |          5.279 |         20.990 |          0.859 |      +3.04%
        memcmp (GNU libc 2.34) |          76 |          3.308 |          3.312 |          4.373 |          3.343 |          5.270 |         21.215 |          0.866 |
             memcmp (LI-PaRAD) |          76 |          3.268 |          3.270 |          4.324 |          3.291 |          4.430 |         21.538 |          0.732 |      +1.59%
        memcmp (GNU libc 2.34) |          77 |          3.321 |          3.333 |          4.385 |          3.364 |          5.269 |         21.363 |          0.872 |
             memcmp (LI-PaRAD) |          77 |          3.294 |          3.295 |          4.364 |          3.328 |          5.299 |         21.594 |          0.886 |      +1.08%
        memcmp (GNU libc 2.34) |          78 |          3.307 |          3.314 |          4.383 |          3.346 |          5.337 |         21.760 |          0.897 |
             memcmp (LI-PaRAD) |          78 |          3.268 |          3.270 |          4.319 |          3.302 |          5.337 |         22.048 |          0.910 |      +1.32%
        memcmp (GNU libc 2.34) |          79 |          3.407 |          3.410 |          4.491 |          3.443 |          5.186 |         21.413 |          0.864 |
             memcmp (LI-PaRAD) |          79 |          3.302 |          3.311 |          4.358 |          3.340 |          5.270 |         22.076 |          0.902 |      +3.09%
        memcmp (GNU libc 2.34) |          80 |          3.100 |          3.107 |          4.129 |          3.138 |          5.557 |         23.799 |          1.013 |
             memcmp (LI-PaRAD) |          80 |          3.275 |          3.278 |          4.317 |          3.309 |          5.317 |         22.566 |          0.928 |      -5.17%
        memcmp (GNU libc 2.34) |          81 |          3.818 |          3.837 |          4.864 |          3.877 |          5.171 |         19.501 |          0.812 |
             memcmp (LI-PaRAD) |          81 |          3.834 |          3.851 |          4.891 |          3.881 |          4.522 |         19.468 |          0.705 |      -0.12%
        memcmp (GNU libc 2.34) |          82 |          3.794 |          3.813 |          4.840 |          3.856 |          5.208 |         19.849 |          0.834 |
             memcmp (LI-PaRAD) |          82 |          3.808 |          3.820 |          4.859 |          3.850 |          4.568 |         19.867 |          0.725 |      +0.14%
